recruitment_seq,address_seq1,address_seq2,address_seq3,career_end,career_start,education,major_task,qualifications,text_keyword,check_box_2507,check_box_2707,check_box_2810,check_box_2204,check_box_2205,check_box_2101,check_box_2108,check_box_2201,check_box_2501,check_box_2203,check_box_2109,check_box_2110,check_box_2302,check_box_2104,check_box_2105,check_box_3008,check_box_3099,check_box_2703,check_box_2299,check_box_2102,check_box_keyword_cnt,company_type_seq,supply_kind,employee,company_size,recruit_code,recruit_pop
R03448,3.0,0.0,0.0,24,3,3,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,1,4
R03449,3.0,0.0,0.0,126,36,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,4
R03450,3.0,0.0,0.0,240,63,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,10
R03451,3.0,0.0,0.0,229,124,4,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,514.0,20.0,1,0,7
R03452,3.0,0.0,0.0,187,35,3,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,13
R03453,3.0,0.0,0.0,152,30,2,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,4
R03454,3.0,0.0,0.0,169,18,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,6
R03455,3.0,11.0,8.0,237,30,4,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,402.0,800.0,2,4,7
R03456,3.0,0.0,0.0,113,0,3,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,5
R03457,3.0,0.0,0.0,126,28,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,8
R03458,3.0,0.0,0.0,195,118,2,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4.0,402.0,525.0,2,4,5
R03459,3.0,0.0,0.0,200,72,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,5
R03460,3.0,0.0,0.0,219,28,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,6
R03461,3.0,0.0,0.0,190,0,2,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,7
R03462,3.0,0.0,0.0,228,84,3,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,9
R03463,3.0,0.0,0.0,300,134,4,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,514.0,20.0,1,4,7
R03464,3.0,0.0,0.0,156,36,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,11
R03465,3.0,0.0,0.0,48,0,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,130.0,3,3,8
R03466,3.0,0.0,0.0,177,24,3,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,11
R03467,3.0,0.0,0.0,123,25,4,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,10
R03468,3.0,0.0,0.0,242,37,2,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,100.0,270.0,3,0,5
R03469,3.0,0.0,0.0,92,25,4,2,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,5
R03470,3.0,0.0,0.0,251,37,3,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,60.0,3,0,6
R03471,3.0,0.0,0.0,180,40,4,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,514.0,20.0,1,1,6
R03472,3.0,0.0,0.0,204,141,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,6
R03473,3.0,0.0,0.0,72,11,2,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,6
R03474,3.0,0.0,0.0,228,0,4,2,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,4,2,6
R03475,3.0,0.0,0.0,204,65,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,6
R03476,3.0,0.0,0.0,193,21,2,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,4
R03477,3.0,0.0,0.0,245,156,4,2,1,6,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,9.0,402.0,19.0,1,4,10
R03478,3.0,0.0,0.0,132,6,3,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4.0,402.0,0.0,1,0,8
R03479,3.0,0.0,0.0,170,62,2,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,7
R03480,3.0,0.0,0.0,171,0,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,402.0,41.0,1,3,11
R03481,3.0,0.0,0.0,311,13,2,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,19
R03482,3.0,0.0,0.0,169,38,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,5
R03483,3.0,0.0,0.0,190,27,4,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,402.0,300.0,3,4,5
R03484,3.0,0.0,0.0,54,0,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,5
R03485,3.0,0.0,0.0,89,30,2,2,2,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,2.0,514.0,20.0,1,0,5
R03486,3.0,0.0,0.0,127,7,2,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,41.0,1,0,11
R03487,3.0,0.0,0.0,102,14,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,6
R03488,3.0,20.0,0.0,60,0,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,15
R03489,3.0,0.0,0.0,132,53,3,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,9
R03490,3.0,0.0,0.0,141,36,4,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,21
R03491,3.0,0.0,0.0,88,20,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,7
R03492,3.0,0.0,0.0,240,26,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,4,2,8
R03493,3.0,0.0,0.0,306,130,3,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,100.0,145.0,3,0,10
R03494,3.0,0.0,0.0,198,24,4,2,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,7,0.0,0.0,0.0,4,2,8
R03495,3.0,0.0,0.0,20,0,3,8,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,90.0,3,3,9
R03496,3.0,0.0,0.0,181,4,4,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,11
R03497,3.0,0.0,0.0,120,102,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,4
R03498,3.0,0.0,0.0,216,0,3,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,6
R03499,3.0,0.0,0.0,244,6,3,2,2,8,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,90.0,3,2,12
R03500,3.0,0.0,0.0,144,36,4,2,1,8,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,590.0,2,0,5
R03501,3.0,0.0,0.0,120,0,3,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,7
R03502,3.0,0.0,0.0,48,0,3,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,2.0,402.0,90.0,3,2,5
R03503,3.0,0.0,0.0,224,39,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,4,2,8
R03504,3.0,0.0,0.0,126,0,3,2,2,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,4,0,10
R03505,3.0,0.0,0.0,207,120,2,2,1,6,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,514.0,20.0,1,0,8
R03506,3.0,0.0,0.0,123,36,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,5
R03507,3.0,0.0,0.0,79,14,2,8,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,2,3
R03508,3.0,0.0,0.0,164,64,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.0,508.0,40.0,1,2,6
R03509,3.0,0.0,0.0,133,0,2,7,2,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,9,0.0,0.0,0.0,4,0,6
R03510,3.0,0.0,0.0,235,0,3,2,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,2,41
R03511,3.0,0.0,0.0,138,12,4,2,2,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,5,0.0,0.0,0.0,4,2,6
R03512,3.0,0.0,0.0,121,0,2,2,2,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,4,0,11
R03513,3.0,0.0,0.0,168,0,3,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,8,0.0,0.0,0.0,4,0,6
R03514,3.0,0.0,0.0,252,17,4,2,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,4,0,6
R03515,3.0,0.0,0.0,324,28,3,2,1,8,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,9
R03516,3.0,0.0,0.0,72,0,4,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,8
R03517,3.0,0.0,0.0,276,94,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,7
R03518,3.0,0.0,0.0,161,42,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,6
R03519,3.0,0.0,0.0,120,0,4,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,11
R03520,3.0,0.0,0.0,389,56,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,2.0,402.0,260.0,3,0,5
R03521,3.0,0.0,0.0,201,0,3,2,2,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,8,0.0,0.0,0.0,4,0,7
R03522,3.0,0.0,0.0,156,36,3,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,0.0,0.0,0.0,4,0,5
R03523,3.0,0.0,0.0,156,96,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,4
R03524,3.0,0.0,0.0,258,0,2,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,6
R03525,3.0,0.0,0.0,96,2,4,2,2,8,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,6
R03526,3.0,0.0,0.0,120,36,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,7
R03527,3.0,0.0,0.0,74,12,3,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,5
R03528,3.0,0.0,0.0,149,0,4,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,7
R03529,3.0,0.0,0.0,95,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,9
R03530,3.0,0.0,0.0,120,12,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0,402.0,120.0,3,3,5
R03531,3.0,0.0,0.0,133,0,3,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4.0,402.0,150.0,3,0,14
R03532,3.0,0.0,0.0,84,72,4,2,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,8,0.0,0.0,0.0,4,0,3
R03533,3.0,0.0,0.0,82,62,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,4
R03534,3.0,0.0,0.0,240,18,2,2,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,4,0,11
R03535,3.0,0.0,0.0,127,0,2,2,2,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,2.0,501.0,50.0,1,1,5
R03536,3.0,0.0,0.0,58,0,3,2,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,6
R03537,3.0,0.0,0.0,152,0,3,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,250.0,3,3,6
R03538,3.0,0.0,0.0,120,0,3,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,402.0,300.0,3,1,12
R03539,3.0,0.0,0.0,84,26,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,8
R03540,3.0,0.0,0.0,128,0,3,2,2,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,4,0,13
R03541,3.0,0.0,0.0,236,146,2,2,1,8,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,6
R03542,3.0,0.0,0.0,216,151,2,2,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,5
R03543,3.0,0.0,0.0,72,44,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,402.0,15.0,1,3,4
R03544,3.0,0.0,0.0,55,0,3,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,10
R03545,3.0,0.0,0.0,36,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,6
R03546,3.0,0.0,0.0,139,48,4,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,1,6
R03547,3.0,0.0,0.0,36,0,4,2,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,4,0,6
R03548,3.0,0.0,0.0,113,33,3,2,1,8,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,7
R03549,5.0,0.0,0.0,153,15,2,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,6
R03550,3.0,0.0,0.0,78,0,4,2,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,4
R03551,3.0,0.0,0.0,282,72,2,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.0,402.0,10.0,1,2,12
R03552,3.0,0.0,0.0,184,36,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,402.0,310.0,2,3,8
R03553,3.0,0.0,0.0,144,38,4,2,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,6
R03554,3.0,0.0,0.0,108,0,4,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,500.0,2,0,12
R03555,3.0,0.0,0.0,180,2,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,310.0,2,2,7
R03556,3.0,0.0,0.0,172,36,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,6
R03557,3.0,0.0,0.0,95,0,4,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,10
R03558,3.0,0.0,0.0,300,0,4,2,2,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,8,0.0,0.0,0.0,4,0,7
R03559,3.0,0.0,0.0,300,72,3,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,5
R03560,3.0,0.0,0.0,130,0,2,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,9
R03561,3.0,0.0,0.0,145,59,4,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,8
R03562,3.0,0.0,0.0,168,60,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,250.0,3,3,7
R03563,3.0,0.0,0.0,228,84,3,2,1,8,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,250.0,3,0,5
R03564,3.0,0.0,0.0,149,0,3,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,9
R03565,3.0,0.0,0.0,161,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.0,0.0,0.0,4,3,6
R03566,3.0,0.0,0.0,126,25,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,5
R03567,3.0,0.0,0.0,264,174,2,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,9.0,100.0,30.0,1,0,5
R03568,5.0,0.0,0.0,135,84,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.0,201.0,50.0,1,3,3
R03569,3.0,0.0,0.0,109,65,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,4
R03570,3.0,0.0,0.0,183,8,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.0,0.0,0.0,4,2,19
R03571,3.0,0.0,0.0,122,24,4,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,2,4
R03572,3.0,0.0,0.0,179,0,3,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,100.0,200.0,3,0,5
R03573,3.0,0.0,0.0,60,0,3,2,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,402.0,90.0,3,0,6
R03574,3.0,0.0,0.0,219,36,4,2,2,6,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,4
R03575,3.0,0.0,0.0,93,0,2,8,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,3,10
R03576,3.0,0.0,0.0,74,0,3,2,2,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,2.0,100.0,180.0,3,2,5
R03577,3.0,0.0,0.0,187,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4.0,402.0,525.0,2,2,13
R03578,3.0,0.0,0.0,204,0,4,2,2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4.0,402.0,12.0,1,0,5
R03579,3.0,0.0,0.0,199,60,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,9
R03580,3.0,0.0,0.0,216,40,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,100.0,145.0,3,3,6
R03581,3.0,0.0,0.0,108,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,30
R03582,3.0,0.0,0.0,90,0,3,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,10
R03583,3.0,0.0,0.0,203,27,4,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,8,0.0,0.0,0.0,4,0,6
R03584,3.0,0.0,0.0,148,72,4,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,4
R03585,3.0,0.0,0.0,108,48,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,4,3,7
R03586,3.0,0.0,0.0,219,6,2,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,402.0,41.0,1,4,5
R03587,3.0,0.0,0.0,204,132,4,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.0,508.0,35.0,1,3,6
R03588,3.0,0.0,0.0,126,28,4,2,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,4,0,7
R03589,3.0,0.0,0.0,199,81,3,2,1,8,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,4,9
R03590,3.0,0.0,0.0,192,45,3,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4.0,402.0,150.0,3,4,16
R03591,3.0,0.0,0.0,166,53,4,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,6
R03592,3.0,0.0,0.0,75,8,3,2,2,8,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,4,0,8
R03593,3.0,0.0,0.0,249,0,4,2,2,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,11,4.0,402.0,12.0,1,0,9
R03594,3.0,0.0,0.0,162,0,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2.0,402.0,90.0,3,2,12
R03595,3.0,0.0,0.0,207,73,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,5
R03596,3.0,0.0,0.0,228,32,3,2,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,40.0,1,0,5
R03597,3.0,0.0,0.0,28,3,2,8,2,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,2.0,100.0,145.0,3,0,6
R03598,3.0,0.0,0.0,204,44,4,2,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,4,0,8
R03599,3.0,0.0,0.0,228,53,4,2,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5.0,402.0,300.0,3,4,8
R03600,3.0,0.0,0.0,121,0,3,2,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,4,0,5
R03601,3.0,0.0,0.0,276,168,4,2,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,9.0,508.0,35.0,1,0,5
R03602,3.0,0.0,0.0,180,24,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,4,2,14
R03603,3.0,0.0,0.0,66,0,3,2,2,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2.0,402.0,40.0,1,0,10
