resume_seq,reg_date,updated_date,degree,graduate_date,hope_salary,last_salary,job_code_seq1,career_job_code,hischool_type_seq,hischool_special_type,hischool_nation,hischool_gender,hischool_location_seq,univ_type_seq1,univ_type_seq2,univ_transfer,univ_location,univ_major_type,univ_score,language,score,job,certificate_cnt,career
U03729,19,1,4,1,2.0,1.0,7,4,0,0,1,0,0,5,5,0,5,5,1,5,3,5,2,2
U03730,19,5,4,1,0.0,0.0,7,4,21,1,0,1,5,0,0,0,0,0,4,5,3,5,0,5
U03731,20,1,2,1,2.0,2.0,4,4,0,0,1,0,0,5,5,0,10,9,1,5,3,5,0,2
U03732,20,7,4,1,3.0,4.0,7,4,21,1,0,3,13,5,5,0,3,20,3,0,0,10,1,6
U03733,20,9,4,1,2.0,2.0,7,4,21,1,0,1,5,5,5,0,3,0,3,5,3,0,2,6
U03734,17,5,4,1,0.0,5.0,7,4,21,1,2,3,4,3,5,0,4,5,2,5,3,0,0,5
U03735,20,11,4,0,2.0,2.0,7,2,21,1,0,1,7,3,5,0,7,0,1,5,3,0,3,2
U03736,14,4,5,1,0.0,2.0,7,4,21,1,0,3,11,5,5,0,3,9,2,0,2,3,1,2
U03737,20,11,4,1,0.0,2.0,7,4,0,0,1,0,0,0,0,0,0,9,2,5,3,0,1,2
U03738,20,2,4,0,1.0,1.0,7,4,21,1,0,3,5,5,5,0,3,9,3,5,3,5,2,6
U03739,20,6,4,1,0.0,4.0,7,4,0,0,1,0,0,5,5,0,5,8,3,5,3,9,2,4
U03740,20,3,4,0,0.0,0.0,7,4,21,1,2,3,3,5,5,0,5,9,1,5,3,5,0,6
U03741,19,0,4,1,1.0,0.0,7,4,0,0,1,0,0,3,5,0,4,9,1,5,3,5,3,6
U03742,19,7,4,1,0.0,3.0,7,4,21,1,2,2,3,5,5,0,3,9,4,5,3,5,1,4
U03743,20,5,4,1,0.0,2.0,7,4,21,1,2,3,7,5,5,0,7,9,3,5,3,5,4,6
U03744,20,10,4,1,0.0,5.0,7,4,21,1,2,3,14,5,5,0,3,0,4,5,3,5,1,4
U03745,19,11,4,0,0.0,0.0,7,4,21,1,2,1,5,5,5,0,3,9,3,0,0,0,2,6
U03746,20,6,2,1,5.0,5.0,7,2,21,1,0,2,3,5,5,0,5,21,4,5,3,10,1,5
U03747,19,0,4,0,3.0,2.0,7,4,21,1,0,3,3,5,5,0,3,9,2,5,3,0,0,6
U03748,20,9,4,1,1.0,5.0,7,3,0,0,1,0,0,5,5,0,7,9,4,5,3,0,0,6
U03749,19,7,4,0,0.0,6.0,7,3,0,0,1,0,0,0,0,0,0,9,2,5,3,5,0,6
U03750,20,7,4,1,3.0,2.0,7,4,21,1,2,2,5,5,5,0,3,3,3,5,3,0,1,6
U03751,19,4,4,1,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,9,3,5,3,6,3,6
U03752,19,10,4,1,0.0,2.0,7,4,0,0,1,0,0,5,5,0,3,9,2,5,3,0,3,6
U03753,20,6,4,1,0.0,3.0,7,2,21,1,2,3,13,5,5,0,18,9,2,2,0,5,0,2
U03754,14,10,4,2,6.0,5.0,7,4,0,0,1,0,0,0,0,0,0,19,2,5,3,0,0,0
U03755,18,10,4,1,0.0,0.0,7,4,21,1,2,3,6,5,5,0,11,0,2,5,3,5,3,2
U03756,14,8,4,2,0.0,5.0,4,4,21,1,2,1,3,0,0,0,0,0,1,5,3,5,1,5
U03757,20,8,4,0,0.0,0.0,7,4,21,1,0,1,5,5,5,0,3,5,1,5,3,0,4,6
U03758,19,8,4,1,0.0,3.0,7,2,8,3,0,1,13,5,5,0,5,3,3,5,3,10,1,4
U03759,19,1,4,1,0.0,0.0,7,4,21,1,0,2,11,5,5,0,11,8,1,0,1,10,1,0
U03760,20,4,4,0,0.0,2.0,7,4,21,1,2,3,3,5,5,0,10,4,2,5,3,10,4,6
U03761,20,4,4,2,0.0,3.0,4,1,21,1,2,3,3,5,5,0,3,4,4,5,3,0,0,2
U03762,9,2,4,2,0.0,4.0,6,1,21,2,0,2,10,5,5,0,3,3,1,5,3,1,2,5
U03763,17,2,4,1,0.0,2.0,7,3,21,1,2,1,3,5,5,0,3,9,2,5,3,5,1,6
U03764,20,11,4,0,0.0,1.0,7,4,19,3,2,1,9,5,5,0,7,9,2,5,3,5,0,6
U03765,19,1,4,1,1.0,0.0,2,4,21,1,2,3,16,3,5,0,16,3,1,0,2,4,5,6
U03766,20,10,4,2,3.0,3.0,7,4,21,1,0,3,15,5,5,0,15,3,1,5,3,10,0,4
U03767,20,2,4,1,4.0,4.0,2,1,0,0,1,0,0,5,5,0,4,3,2,5,3,10,0,4
U03768,20,11,4,1,2.0,0.0,7,3,0,0,1,0,0,0,0,0,0,9,1,5,3,5,2,6
U03769,9,6,4,2,0.0,4.0,7,4,21,1,0,3,13,5,5,0,3,9,2,5,3,3,1,5
U03770,20,5,4,0,0.0,0.0,7,4,21,1,0,1,11,5,5,0,17,9,1,5,3,10,3,6
U03771,14,1,4,1,3.0,3.0,7,4,21,1,0,3,17,5,5,0,17,18,1,5,3,0,9,2
U03772,16,10,2,1,0.0,3.0,7,4,21,1,2,3,3,5,5,0,4,3,1,5,3,9,0,2
U03773,20,5,4,2,0.0,0.0,7,4,21,1,2,2,13,5,5,0,3,3,2,5,3,10,1,5
U03774,18,7,4,1,5.0,4.0,7,3,21,1,0,1,5,5,5,0,5,9,1,5,3,5,0,5
U03775,16,3,4,1,0.0,2.0,7,4,21,1,0,3,5,5,5,0,3,9,2,5,3,0,2,6
U03776,20,10,4,1,0.0,0.0,7,4,21,1,0,1,3,0,0,0,0,9,4,2,1,5,8,6
U03777,19,1,4,1,2.0,2.0,7,2,0,0,1,0,0,3,5,0,6,4,3,5,3,0,2,2
U03778,11,0,4,2,0.0,0.0,7,4,0,0,1,0,0,5,5,0,3,5,1,5,3,5,0,0
U03779,19,10,4,3,0.0,0.0,7,4,21,1,2,2,3,5,5,0,3,3,4,5,3,7,0,0
U03780,18,0,5,1,0.0,0.0,7,4,21,1,0,3,6,5,5,0,7,19,2,5,3,0,3,6
U03781,20,10,4,1,3.0,3.0,7,2,19,3,2,1,9,5,5,0,9,9,2,0,1,6,0,2
U03782,20,10,4,1,0.0,4.0,7,4,21,1,0,2,13,5,5,0,5,21,2,5,3,7,0,5
U03783,19,0,4,3,3.0,3.0,7,4,0,0,1,0,0,5,5,0,11,3,4,5,3,10,1,0
U03784,20,4,4,0,0.0,2.0,7,4,21,1,0,1,3,5,5,0,3,9,2,5,3,5,5,6
U03785,19,2,4,1,2.0,2.0,7,4,21,1,2,3,13,5,5,0,17,9,2,5,3,0,2,6
U03786,19,9,4,0,0.0,0.0,7,4,21,1,2,2,13,0,0,0,0,10,3,5,3,0,3,6
U03787,19,2,4,2,3.0,3.0,7,3,21,1,2,2,3,5,5,0,5,14,1,5,3,3,1,5
U03788,20,6,4,1,2.0,2.0,7,2,21,1,2,2,3,5,5,0,5,3,3,5,3,7,2,6
U03789,19,11,3,1,3.0,3.0,7,2,21,2,2,2,3,3,6,0,3,5,3,5,3,1,1,4
U03790,16,9,3,1,0.0,0.0,7,4,21,1,0,1,5,5,10,0,17,5,1,5,3,5,0,5
U03791,20,8,4,1,2.0,2.0,6,1,0,0,1,0,5,5,5,0,3,8,1,0,2,10,2,2
U03792,19,6,4,1,3.0,3.0,7,4,22,1,0,1,0,5,5,0,10,9,2,5,3,0,5,6
U03793,19,7,4,1,0.0,0.0,7,2,21,1,2,2,17,3,5,0,10,0,1,5,3,10,5,4
U03794,20,9,4,1,0.0,0.0,4,4,21,1,0,1,4,5,5,0,18,9,1,5,3,5,2,6
U03795,18,10,4,2,3.0,3.0,7,4,21,1,0,3,17,5,5,0,10,7,2,5,3,0,1,4
U03796,14,5,4,1,0.0,1.0,4,1,21,1,2,3,3,5,5,0,3,9,4,5,3,5,0,2
U03797,16,7,4,1,0.0,0.0,7,4,21,1,0,3,17,5,5,0,10,19,2,5,3,5,0,2
U03798,16,6,4,0,3.0,2.0,7,4,21,1,0,1,0,5,5,0,7,9,1,5,3,5,0,2
U03799,19,1,4,0,0.0,0.0,7,4,0,0,1,0,0,5,5,0,17,9,3,5,3,5,2,6
U03800,14,10,4,1,4.0,4.0,7,4,21,1,2,3,3,5,5,0,3,9,2,5,3,5,1,4
U03801,17,11,4,1,0.0,0.0,7,4,21,1,2,1,6,5,5,0,3,9,2,5,3,5,0,6
U03802,7,2,4,1,4.0,4.0,7,4,21,1,0,1,12,5,5,0,12,19,4,5,3,5,1,5
U03803,17,10,4,1,0.0,0.0,7,4,21,1,2,1,5,5,5,0,5,9,3,5,3,7,2,4
U03804,20,6,4,1,2.0,2.0,7,3,21,1,2,2,3,5,10,0,5,9,1,5,3,0,1,2
U03805,13,11,4,1,0.0,4.0,7,4,21,1,2,3,3,5,5,0,3,4,2,5,3,5,3,4
U03806,17,1,4,1,2.0,2.0,7,4,21,1,0,1,5,5,5,0,5,19,2,5,3,0,1,6
U03807,17,0,4,1,2.0,2.0,7,4,16,4,0,1,18,5,5,0,3,9,2,5,3,0,2,6
U03808,4,11,4,2,6.0,6.0,7,4,21,1,2,2,9,5,5,0,7,18,3,5,3,7,1,0
U03809,13,10,4,2,0.0,0.0,7,4,0,0,1,0,0,0,0,0,0,9,4,5,3,5,0,0
U03810,14,5,4,2,0.0,3.0,7,4,21,1,0,3,13,5,5,0,5,5,3,5,3,9,5,4
U03811,19,0,3,1,0.0,3.0,7,4,21,1,2,3,3,5,5,0,10,9,3,5,3,3,3,4
U03812,20,2,4,1,1.0,1.0,2,1,0,0,1,0,0,3,6,0,3,5,3,5,3,4,4,2
U03813,19,7,4,0,0.0,3.0,7,4,21,1,0,3,11,5,5,0,3,4,3,0,0,0,2,6
U03814,14,0,4,1,0.0,3.0,7,4,21,1,2,3,3,5,5,0,3,9,4,0,0,0,2,2
U03815,19,3,5,1,2.0,2.0,7,4,21,1,0,1,3,5,5,0,18,9,2,0,0,0,1,6
U03816,18,8,4,1,0.0,0.0,7,4,21,1,2,3,3,5,5,0,3,9,3,5,3,0,6,6
U03817,20,10,4,1,0.0,0.0,7,4,0,0,1,0,0,0,0,0,0,8,4,5,3,0,0,6
U03818,15,6,4,1,5.0,4.0,7,4,21,1,0,1,10,5,5,0,3,19,2,5,3,5,0,2
U03819,20,6,2,1,0.0,0.0,7,1,0,0,1,0,0,3,6,0,3,3,4,5,3,0,5,4
U03820,19,0,4,1,0.0,0.0,7,5,0,0,1,0,5,3,6,0,3,3,1,5,3,1,6,6
U03821,20,2,4,0,0.0,0.0,7,4,21,1,2,3,8,3,5,0,8,19,2,5,3,5,2,6
U03822,12,1,4,1,0.0,6.0,7,4,21,1,0,1,3,5,5,0,17,2,1,5,3,10,1,0
U03823,20,1,4,3,0.0,0.0,2,2,21,2,2,2,3,5,5,0,3,8,2,5,3,6,0,0
U03824,20,0,4,1,1.0,2.0,4,4,0,0,1,0,11,5,5,0,11,9,3,5,3,5,2,6
U03825,11,0,4,1,4.0,3.0,7,3,0,0,1,0,0,5,5,0,3,9,2,5,3,0,0,2
U03826,18,3,4,1,0.0,0.0,7,4,21,1,0,3,3,5,5,0,3,9,3,5,3,5,1,6
U03827,14,6,4,1,3.0,3.0,7,4,21,1,0,1,5,5,5,0,5,16,1,0,0,10,3,4
U03828,16,4,4,1,0.0,0.0,7,4,21,1,2,3,11,5,5,0,11,4,3,5,3,5,1,2
U03829,16,5,4,1,0.0,3.0,7,4,0,0,1,0,0,3,5,0,6,4,3,0,2,5,1,2
U03830,20,6,3,1,1.0,1.0,4,4,21,1,0,3,4,5,5,0,10,9,1,5,3,5,0,6
U03831,15,10,4,1,0.0,3.0,7,4,21,1,2,3,13,5,5,0,3,19,2,5,3,5,3,2
U03832,10,7,4,2,0.0,7.0,7,4,21,1,2,2,3,3,6,0,3,7,1,5,3,0,4,0
U03833,20,10,4,0,0.0,0.0,7,4,21,1,0,2,11,5,5,0,11,3,4,5,3,10,1,6
U03834,20,0,4,2,7.0,7.0,7,4,21,1,0,2,3,5,5,0,3,5,4,5,3,10,0,0
U03835,20,11,4,2,5.0,5.0,7,2,21,1,2,1,3,5,5,0,15,8,1,5,3,10,0,0
U03836,19,0,5,1,0.0,0.0,7,4,16,4,2,3,8,5,5,0,8,9,1,5,3,3,4,6
U03837,20,9,4,3,7.0,7.0,7,4,21,1,2,3,3,5,5,0,5,19,1,5,3,5,0,3
U03838,19,1,4,1,2.0,0.0,7,1,21,1,2,3,11,0,0,0,0,9,3,0,1,1,3,6
U03839,16,10,4,1,0.0,0.0,7,4,21,1,2,3,11,5,5,0,11,9,2,5,3,5,2,4
U03840,17,9,4,1,0.0,0.0,7,4,21,1,2,2,5,0,0,0,0,9,4,5,3,5,0,2
U03841,16,1,4,0,0.0,2.0,7,3,21,1,2,2,15,3,5,0,15,9,2,5,3,5,4,6
U03842,16,4,4,1,4.0,3.0,7,3,21,1,2,3,11,5,5,0,11,9,1,5,3,1,4,4
U03843,20,3,4,0,0.0,1.0,7,4,0,0,1,0,0,0,0,0,0,9,1,5,3,5,0,6
U03844,19,11,4,1,3.0,3.0,7,3,0,0,1,0,0,3,5,0,4,6,4,5,3,5,2,2
U03845,14,6,4,1,0.0,0.0,7,3,21,1,0,1,5,5,5,0,5,9,1,5,3,5,1,2
U03846,9,7,4,2,7.0,6.0,7,4,21,1,0,1,3,5,5,0,4,2,3,5,3,1,2,5
U03847,20,6,4,1,0.0,0.0,7,4,21,1,2,1,3,5,5,0,3,12,4,5,3,7,1,6
U03848,14,2,3,3,0.0,4.0,7,2,21,1,2,2,3,5,10,0,5,15,1,5,3,7,1,0
U03849,20,7,4,0,0.0,0.0,7,4,21,1,2,1,9,5,5,0,11,9,2,5,3,1,2,6
U03850,20,6,4,0,0.0,0.0,7,3,21,1,2,3,7,5,10,0,7,9,1,5,3,3,1,6
U03851,12,5,3,1,0.0,0.0,7,4,21,1,2,1,3,0,0,0,0,3,1,5,3,5,1,0
U03852,8,9,4,1,0.0,4.0,7,4,0,0,1,0,5,5,5,0,3,19,2,5,3,5,4,5
U03853,13,5,4,1,0.0,5.0,7,4,21,1,2,2,3,5,5,0,5,5,3,5,3,0,4,4
U03854,19,8,4,1,2.0,10.0,7,4,21,1,0,1,6,5,5,0,6,4,1,5,3,0,2,6
U03855,10,0,4,2,0.0,3.0,7,4,21,1,2,3,5,5,5,0,3,19,3,5,3,0,1,5
U03856,18,9,4,0,0.0,0.0,7,2,21,1,2,1,3,5,5,0,3,3,4,5,3,0,4,6
U03857,20,5,4,1,0.0,0.0,7,3,21,1,0,1,13,5,5,0,3,9,3,5,3,3,0,6
U03858,19,5,4,2,3.0,2.0,7,2,21,1,0,2,17,3,5,0,10,6,3,5,3,7,1,4
U03859,8,10,4,2,0.0,6.0,7,4,21,1,0,1,3,5,5,0,3,3,3,5,3,5,1,3
U03860,17,3,4,2,0.0,3.0,7,4,0,0,1,0,0,5,5,0,10,4,1,5,3,5,1,4
U03861,20,4,4,3,5.0,4.0,7,0,21,1,2,2,3,5,10,0,3,9,2,5,3,0,2,0
U03862,19,5,5,1,2.0,3.0,7,1,21,1,2,3,11,3,5,0,6,4,1,5,3,3,5,6
U03863,19,4,4,1,3.0,3.0,7,3,16,4,2,3,3,5,5,0,17,9,4,5,3,0,2,2
U03864,19,5,4,1,0.0,0.0,7,4,21,1,2,3,3,5,5,0,5,10,3,5,3,0,0,6
U03865,20,5,4,1,0.0,0.0,7,4,21,1,2,3,3,5,5,0,5,14,3,5,3,0,0,6
U03866,16,7,4,3,0.0,0.0,7,1,21,2,2,3,3,5,5,0,3,19,4,5,3,5,1,0
U03867,16,0,4,1,2.0,0.0,7,4,21,1,2,3,15,3,5,0,15,4,2,5,3,5,5,2
U03868,17,4,3,1,0.0,0.0,7,3,21,1,0,3,11,3,5,0,11,20,3,5,3,5,2,6
U03869,20,9,4,1,3.0,2.0,7,4,21,1,2,2,3,5,5,0,3,5,2,5,3,0,1,2
U03870,12,10,4,0,0.0,5.0,7,1,21,1,2,1,11,5,5,0,11,4,3,5,3,5,2,6
U03871,15,3,4,1,0.0,3.0,7,1,21,1,2,3,3,5,5,0,3,9,3,5,3,3,4,2
U03872,18,11,4,1,0.0,3.0,7,4,21,1,2,1,14,5,5,0,10,9,2,5,3,5,2,2
U03873,14,6,4,1,0.0,2.0,7,2,21,1,2,1,14,5,5,0,8,9,2,5,3,0,0,2
U03874,19,5,4,1,0.0,3.0,6,1,0,0,1,0,0,5,5,0,17,0,2,5,3,5,3,6
U03875,17,9,4,0,0.0,2.0,7,2,21,1,0,1,5,5,5,0,17,9,3,5,3,0,1,2
U03876,20,2,4,1,1.0,1.0,7,4,19,3,2,1,5,5,5,0,3,9,3,5,3,5,0,6
U03877,15,7,4,1,0.0,8.0,7,5,21,2,2,2,3,5,5,0,3,3,4,5,3,10,0,0
U03878,18,0,3,1,1.0,1.0,7,4,21,2,2,2,3,5,10,0,9,9,3,5,3,3,0,6
U03879,20,4,4,1,2.0,2.0,7,3,21,1,2,1,5,5,5,0,3,9,2,5,3,5,1,6
U03880,19,6,3,1,0.0,0.0,7,4,21,1,2,2,3,0,0,0,0,10,4,5,3,5,3,6
U03881,20,11,4,0,3.0,2.0,7,4,21,1,0,3,13,5,5,0,3,9,2,0,1,5,1,6
U03882,16,4,4,0,0.0,3.0,7,4,21,1,2,3,9,5,5,0,7,9,2,5,3,5,2,2
U03883,11,11,4,1,0.0,0.0,7,4,21,2,2,2,3,5,5,0,5,9,2,5,3,10,4,5
U03884,19,10,4,1,0.0,3.0,7,4,21,2,0,3,10,5,5,0,10,4,2,5,3,5,2,4
U03885,19,3,4,1,0.0,0.0,7,4,21,1,0,3,13,5,5,0,5,3,3,5,3,0,3,6
U03886,20,10,4,1,0.0,0.0,7,4,16,4,2,3,18,3,5,0,4,9,2,5,3,5,2,6
U03887,20,1,2,1,0.0,3.0,7,5,16,4,2,1,5,3,6,0,3,9,2,5,3,0,5,2
U03888,18,6,4,4,0.0,7.0,2,2,21,1,2,2,3,5,5,0,3,4,4,5,3,1,0,3
U03889,19,1,4,1,2.0,0.0,7,4,21,1,2,1,3,5,5,0,3,12,2,5,3,5,1,6
U03890,14,10,4,2,0.0,2.0,7,1,21,1,0,1,3,5,5,0,17,9,3,5,3,1,1,2
U03891,17,4,4,0,0.0,2.0,7,4,21,1,2,2,3,5,5,0,3,3,3,5,3,0,2,2
U03892,17,3,4,2,0.0,2.0,4,4,21,1,2,3,3,5,5,0,5,0,1,5,3,1,0,4
U03893,17,11,4,1,0.0,3.0,7,5,0,0,1,0,0,5,5,0,7,9,2,5,3,1,2,4
U03894,14,1,4,1,0.0,2.0,6,2,21,2,0,2,10,5,5,0,10,3,3,5,3,10,3,2
U03895,20,8,2,1,0.0,4.0,7,4,21,1,2,2,11,5,5,0,3,0,2,5,3,5,2,5
U03896,14,2,4,2,0.0,3.0,7,4,21,1,2,1,17,5,5,0,17,9,3,5,3,5,0,5
U03897,16,6,3,2,0.0,0.0,4,4,21,1,2,3,13,5,10,0,5,9,1,5,3,5,0,4
U03898,19,9,4,1,3.0,3.0,7,4,21,1,0,2,4,5,5,0,3,3,2,5,3,7,0,2
U03899,19,0,4,1,2.0,1.0,7,4,21,1,2,1,8,0,0,0,0,9,2,5,3,5,2,6
U03900,20,3,4,1,3.0,3.0,7,5,21,1,2,3,3,5,5,0,5,5,2,5,3,5,1,6
U03901,20,3,4,1,2.0,3.0,7,4,21,1,0,1,5,0,0,0,0,19,4,0,2,5,4,6
U03902,16,11,4,1,0.0,0.0,7,4,21,1,0,1,5,5,5,0,3,3,2,0,0,7,1,6
U03903,11,4,4,1,0.0,2.0,7,4,21,1,2,3,11,3,6,0,3,7,3,5,3,9,0,4
U03904,19,4,4,1,3.0,3.0,7,4,21,1,0,1,5,5,5,0,13,13,3,5,3,7,0,4
U03905,19,7,4,0,0.0,0.0,7,4,21,1,2,1,3,5,5,0,3,5,1,5,3,0,5,6
U03906,20,11,4,1,2.0,0.0,7,2,21,1,2,3,3,5,5,0,3,0,4,0,1,5,0,6
U03907,19,2,5,0,3.0,3.0,7,4,21,1,2,1,14,5,5,0,3,20,2,5,3,0,2,6
U03908,19,2,3,0,0.0,1.0,7,1,21,1,2,1,5,5,10,0,5,6,1,5,3,7,2,6
U03909,9,2,3,1,0.0,3.0,7,0,21,1,2,2,3,0,0,0,0,9,2,5,3,0,2,4
U03910,20,7,4,1,0.0,0.0,7,4,0,0,1,0,0,5,5,0,7,9,3,5,3,5,1,6
U03911,20,11,4,1,0.0,0.0,7,1,21,1,2,3,3,5,5,0,3,9,2,5,3,5,0,2
U03912,20,5,4,1,0.0,1.0,7,4,21,1,0,1,6,5,5,0,5,9,3,5,3,0,1,6
U03913,13,10,4,3,0.0,0.0,7,4,21,1,2,3,3,5,5,0,3,19,2,5,3,1,0,5
U03914,20,6,5,2,3.0,3.0,7,1,21,1,0,1,3,5,5,0,3,6,3,5,3,10,0,4
U03915,18,0,4,1,2.0,2.0,7,4,0,0,1,0,0,5,5,0,3,9,4,5,3,0,0,6
U03916,18,5,5,1,0.0,3.0,7,2,21,1,2,3,3,5,5,0,5,9,3,5,3,3,0,6
U03917,19,6,4,1,0.0,0.0,7,4,21,1,2,1,3,5,5,0,3,9,3,5,3,5,0,6
U03918,14,1,4,2,0.0,3.0,7,2,21,1,2,2,3,5,5,0,3,18,2,5,3,7,1,5
U03919,20,10,4,1,0.0,2.0,7,4,0,0,1,0,0,5,5,0,3,9,4,5,3,5,1,2
U03920,20,10,4,1,0.0,0.0,6,2,21,2,2,1,3,5,5,0,4,16,3,5,3,10,2,6
U03921,19,2,4,2,2.0,2.0,7,4,21,1,0,1,5,5,5,0,3,19,3,0,2,0,2,2
U03922,20,6,4,1,0.0,0.0,7,1,21,1,0,1,3,5,7,0,3,5,1,5,3,10,5,6
U03923,17,0,5,2,0.0,4.0,7,4,0,0,1,0,17,5,5,0,18,9,3,5,3,5,1,4
U03924,12,0,4,2,0.0,3.0,7,4,0,0,1,0,0,5,5,0,10,5,2,5,3,10,1,5
U03925,17,10,5,2,0.0,6.0,7,4,21,1,2,3,3,5,5,0,5,4,2,5,3,1,1,0
U03926,20,8,4,1,0.0,0.0,7,4,21,1,0,2,3,5,5,0,5,3,2,5,3,0,2,6
U03927,20,10,4,0,0.0,0.0,7,4,0,0,1,0,3,5,5,0,3,19,3,5,3,7,1,6
U03928,18,8,4,1,2.0,2.0,7,3,0,0,1,0,0,0,0,0,0,9,2,5,3,3,0,6
U03929,13,2,4,1,0.0,2.0,7,4,21,1,0,1,10,3,5,0,10,19,2,0,1,0,2,2
U03930,18,11,3,2,2.0,2.0,6,2,21,1,0,3,3,5,5,0,5,3,1,5,3,1,1,6
U03931,10,0,4,2,0.0,4.0,7,4,0,0,1,0,0,5,5,0,7,0,2,5,3,0,0,5
U03932,16,0,4,1,0.0,3.0,7,1,21,1,0,1,10,5,5,0,3,9,3,5,3,5,1,2
U03933,19,0,4,1,0.0,2.0,7,4,21,1,0,1,5,5,5,0,18,9,3,5,3,5,1,2
U03934,20,4,3,2,2.0,2.0,7,4,21,1,2,3,3,0,0,0,0,9,1,5,3,3,4,6
U03935,18,6,4,1,0.0,2.0,7,3,21,1,0,1,5,0,0,0,0,9,1,5,3,5,3,2
U03936,15,11,4,1,0.0,0.0,7,4,21,1,0,1,13,5,5,0,13,4,2,5,3,5,3,2
U03937,19,3,4,1,0.0,1.0,7,4,0,0,1,0,3,5,5,0,5,9,3,5,3,5,1,6
U03938,18,5,4,1,3.0,2.0,2,4,21,1,2,2,3,3,5,0,4,0,3,5,3,1,3,2
U03939,9,5,4,1,0.0,0.0,7,4,21,1,2,1,3,5,5,0,5,9,4,5,3,5,1,5
U03940,19,3,4,0,0.0,0.0,7,2,21,1,2,2,9,5,5,1,7,9,3,5,3,0,3,6
U03941,17,0,4,1,0.0,0.0,4,4,21,1,2,3,3,5,5,0,3,9,2,5,3,0,3,6
U03942,12,11,4,2,0.0,4.0,7,4,20,3,2,1,3,5,5,0,3,19,3,5,3,0,0,4
U03943,19,3,4,1,0.0,0.0,7,3,21,1,0,1,5,5,5,0,3,0,2,5,3,5,2,6
U03944,20,4,4,1,0.0,1.0,7,1,21,1,0,1,12,5,5,0,11,4,1,5,3,1,2,6
U03945,17,2,4,2,5.0,5.0,7,4,21,1,2,3,8,5,5,0,8,9,1,5,3,5,3,5
U03946,20,7,4,1,0.0,0.0,7,4,21,1,2,3,3,5,5,0,3,3,1,5,3,9,6,0
U03947,19,6,3,2,2.0,2.0,7,2,0,0,1,0,0,5,10,0,5,9,4,5,3,7,0,4
U03948,18,4,4,2,0.0,5.0,7,4,21,1,2,3,3,5,5,0,3,19,4,5,3,5,0,4
U03949,17,8,4,1,0.0,0.0,7,0,21,2,0,1,5,0,0,0,0,9,4,5,3,0,0,6
U03950,19,8,4,1,0.0,0.0,2,0,21,1,0,1,12,0,0,0,0,3,2,0,0,4,3,6
U03951,20,7,2,1,2.0,1.0,7,2,21,1,0,1,5,5,5,0,3,4,2,5,3,0,2,6
U03952,19,8,4,1,2.0,2.0,7,4,21,1,0,3,12,0,0,0,0,9,3,5,3,5,0,2
U03953,19,11,4,1,0.0,0.0,7,3,21,1,2,2,11,5,5,0,11,9,3,5,3,5,4,2
U03954,20,10,3,3,0.0,0.0,7,2,8,4,2,2,3,3,5,0,6,9,2,5,3,7,0,0
U03955,17,8,4,2,0.0,4.0,7,2,0,0,1,0,0,5,5,0,6,13,4,5,3,7,1,5
U03956,20,6,4,1,3.0,3.0,7,3,21,1,2,3,8,5,5,0,8,9,3,5,3,3,3,4
U03957,20,1,3,2,2.0,2.0,7,1,21,1,2,3,3,5,10,0,5,8,1,5,3,7,0,4
U03958,20,8,4,1,2.0,2.0,2,1,21,1,0,1,6,5,5,0,11,3,2,5,3,10,0,6
U03959,15,6,4,0,0.0,3.0,7,4,21,1,0,1,5,5,5,0,3,4,4,5,3,5,1,2
U03960,11,10,4,2,0.0,5.0,7,4,21,1,2,3,3,5,5,0,3,19,3,5,3,0,0,5
U03961,19,2,4,2,0.0,1.0,2,4,21,1,2,3,18,5,5,0,18,9,4,5,3,6,1,2
U03962,19,3,4,1,0.0,2.0,7,4,0,0,1,0,0,0,0,0,0,9,1,5,3,8,1,6
U03963,20,4,2,1,1.0,1.0,7,4,21,1,2,2,3,5,5,0,18,5,2,5,3,10,1,6
U03964,17,1,4,1,0.0,0.0,7,4,21,1,0,1,11,5,5,0,11,19,2,5,3,5,3,6
U03965,19,1,4,1,0.0,3.0,7,4,21,1,0,3,17,3,5,0,5,9,2,5,3,5,1,4
U03966,15,1,4,1,3.0,2.0,4,4,21,1,2,3,15,5,5,0,5,9,2,5,3,8,1,6
U03967,19,3,4,0,2.0,2.0,7,2,21,1,2,2,18,5,5,0,18,3,2,5,3,10,2,6
U03968,20,9,4,1,0.0,0.0,7,2,21,1,2,3,3,3,6,0,3,4,3,5,3,0,1,6
U03969,11,8,4,2,0.0,5.0,7,4,20,3,2,1,5,5,5,0,17,8,3,1,1,9,1,0
U03970,20,8,4,1,3.0,3.0,7,4,21,1,2,2,3,5,10,0,4,8,2,5,3,7,0,4
U03971,19,2,4,1,2.0,2.0,7,1,0,0,1,0,12,5,5,0,10,20,2,5,3,7,5,6
U03972,17,10,4,1,0.0,2.0,7,4,21,1,2,1,5,3,5,0,5,19,3,5,3,5,1,2
U03973,20,3,4,2,3.0,2.0,7,4,0,0,1,0,0,3,5,0,14,19,4,5,3,1,0,4
U03974,12,10,4,1,0.0,3.0,7,4,21,1,2,1,5,5,5,0,3,9,3,5,3,5,0,4
U03975,15,8,3,1,0.0,3.0,6,2,0,0,1,0,0,5,7,0,3,5,1,5,3,10,0,5
