recruitment_seq,address_seq1,address_seq2,address_seq3,career_end,career_start,education,major_task,qualifications,text_keyword,check_box_keyword_cnt,company_type_seq,supply_kind,employee,company_size,recruit_code
R03166,5.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,3
R03167,3.0,0.0,0.0,0,0,2,2,2,1,3,0.0,0.0,0.0,4,2
R03168,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,402.0,260.0,3,0
R03169,5.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,0
R03170,3.0,0.0,0.0,0,0,3,2,1,1,6,2.0,402.0,40.0,1,2
R03171,3.0,0.0,0.0,0,0,2,2,2,1,2,0.0,0.0,0.0,4,3
R03172,3.0,0.0,0.0,0,0,2,2,1,1,2,4.0,402.0,150.0,3,3
R03173,3.0,0.0,0.0,0,0,2,2,1,1,6,0.0,0.0,0.0,4,0
R03174,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,0
R03175,3.0,0.0,0.0,0,0,4,2,2,1,4,2.0,402.0,590.0,2,4
R03176,3.0,0.0,0.0,0,0,3,2,1,1,6,2.0,100.0,250.0,3,2
R03177,3.0,0.0,0.0,0,0,4,2,1,1,5,2.0,402.0,590.0,2,0
R03178,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R03179,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,2
R03180,3.0,0.0,0.0,0,0,2,2,1,1,2,0.0,0.0,0.0,4,3
R03181,3.0,0.0,0.0,0,0,3,2,1,1,10,0.0,0.0,0.0,4,0
R03182,3.0,0.0,0.0,0,0,4,1,2,1,8,0.0,0.0,0.0,4,0
R03183,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R03184,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R03185,5.0,0.0,0.0,0,0,2,2,1,1,2,5.0,402.0,300.0,3,2
R03186,3.0,0.0,0.0,0,0,2,2,2,1,10,0.0,0.0,0.0,4,0
R03187,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,4
R03188,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R03189,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R03190,3.0,0.0,0.0,0,0,4,2,2,1,3,0.0,0.0,0.0,4,3
R03191,3.0,0.0,0.0,0,0,2,2,1,1,7,2.0,100.0,180.0,3,0
R03192,3.0,0.0,0.0,0,0,2,2,2,1,5,2.0,402.0,500.0,2,0
R03193,3.0,0.0,0.0,0,0,3,2,2,1,2,0.0,0.0,0.0,4,3
R03194,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R03195,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R03196,3.0,0.0,0.0,0,0,2,2,1,1,5,2.0,402.0,260.0,3,2
R03197,3.0,0.0,0.0,0,0,3,7,1,0,4,2.0,402.0,250.0,3,0
R03198,3.0,0.0,0.0,0,0,3,2,2,1,5,2.0,402.0,40.0,1,0
R03199,3.0,0.0,0.0,0,0,3,2,2,6,5,2.0,402.0,310.0,2,0
R03200,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,201.0,110.0,3,4
R03201,3.0,0.0,0.0,0,0,3,2,2,1,8,0.0,0.0,0.0,4,0
R03202,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,1
R03203,3.0,0.0,0.0,0,0,3,2,2,1,10,2.0,402.0,70.0,3,0
R03204,3.0,0.0,0.0,0,0,3,2,2,1,2,2.0,402.0,90.0,3,3
R03205,5.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R03206,3.0,5.0,0.0,0,0,2,2,2,1,7,0.0,0.0,0.0,4,0
R03207,3.0,0.0,0.0,0,0,3,2,1,1,3,7.0,501.0,20.0,1,2
R03208,3.0,0.0,0.0,0,0,3,2,1,1,6,0.0,0.0,0.0,4,0
R03209,3.0,0.0,0.0,0,0,2,2,2,1,2,0.0,0.0,0.0,4,3
R03210,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,4
R03211,3.0,0.0,0.0,0,0,2,2,1,1,10,2.0,402.0,250.0,3,0
R03212,3.0,0.0,0.0,0,0,3,2,1,1,9,0.0,0.0,0.0,4,0
R03213,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R03214,3.0,0.0,0.0,0,0,4,2,1,1,2,7.0,100.0,150.0,3,3
R03215,3.0,0.0,0.0,0,0,4,2,1,0,4,0.0,0.0,0.0,4,0
R03216,3.0,0.0,0.0,0,0,3,2,1,1,3,2.0,402.0,70.0,3,3
R03217,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,2
R03218,3.0,0.0,0.0,0,0,2,8,1,0,4,0.0,0.0,0.0,4,0
R03219,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R03220,3.0,0.0,0.0,0,0,2,2,2,1,3,0.0,0.0,0.0,4,4
R03221,3.0,0.0,0.0,0,0,2,8,2,1,4,2.0,402.0,250.0,3,2
R03222,3.0,0.0,0.0,0,0,3,2,1,1,2,2.0,402.0,60.0,3,3
R03223,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,3
R03224,3.0,0.0,0.0,0,0,4,8,1,8,5,0.0,0.0,0.0,4,0
R03225,3.0,0.0,0.0,0,0,2,2,1,6,4,2.0,402.0,60.0,3,4
R03226,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R03227,3.0,0.0,0.0,0,0,4,2,1,1,1,0.0,0.0,0.0,4,3
R03228,3.0,0.0,0.0,0,0,4,2,2,1,3,5.0,402.0,300.0,3,1
R03229,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,1
R03230,3.0,0.0,0.0,0,0,2,2,1,8,5,2.0,100.0,250.0,3,0
R03231,3.0,0.0,0.0,0,0,2,2,2,1,2,2.0,402.0,130.0,3,3
R03232,3.0,0.0,0.0,0,0,3,2,1,1,6,4.0,402.0,525.0,2,0
R03233,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,4
R03234,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,590.0,2,4
R03235,3.0,0.0,0.0,0,0,3,2,1,1,6,0.0,0.0,0.0,4,0
R03236,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,3
R03237,3.0,0.0,0.0,0,0,2,2,2,1,3,0.0,0.0,0.0,4,3
R03238,3.0,0.0,0.0,0,0,2,2,2,1,5,0.0,0.0,0.0,4,0
R03239,3.0,0.0,0.0,0,0,4,2,1,1,7,2.0,402.0,200.0,3,0
R03240,3.0,0.0,0.0,0,0,3,2,2,1,5,0.0,0.0,0.0,4,0
R03241,3.0,0.0,0.0,0,0,4,2,2,1,7,0.0,0.0,0.0,4,0
R03242,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,4
R03243,3.0,0.0,0.0,0,0,4,2,1,8,4,2.0,402.0,250.0,3,4
R03244,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R03245,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R03246,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R03247,3.0,0.0,0.0,0,0,3,2,1,1,2,2.0,402.0,90.0,3,2
R03248,3.0,0.0,0.0,0,0,2,2,1,1,1,2.0,402.0,90.0,3,3
R03249,3.0,0.0,0.0,0,0,4,2,1,8,6,2.0,402.0,590.0,2,0
R03250,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R03251,3.0,0.0,0.0,0,0,3,2,1,0,4,0.0,0.0,0.0,4,0
R03252,3.0,0.0,0.0,0,0,3,2,1,1,1,4.0,402.0,525.0,2,2
R03253,3.0,0.0,0.0,0,0,4,2,1,1,5,2.0,402.0,350.0,2,0
R03254,3.0,0.0,0.0,0,0,3,2,2,1,3,2.0,402.0,90.0,3,2
R03255,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R03256,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,2
R03257,3.0,0.0,0.0,0,0,2,7,2,1,3,0.0,0.0,0.0,4,3
R03258,3.0,0.0,0.0,0,0,3,2,2,1,3,4.0,402.0,525.0,2,3
R03259,3.0,0.0,0.0,0,0,4,2,2,1,1,0.0,0.0,0.0,4,2
R03260,3.0,0.0,0.0,0,0,4,8,1,1,2,0.0,0.0,0.0,4,3
R03261,3.0,0.0,0.0,0,0,3,2,2,1,2,2.0,402.0,41.0,1,2
R03262,3.0,0.0,0.0,0,0,4,2,1,1,4,5.0,402.0,300.0,3,0
R03263,3.0,0.0,0.0,0,0,2,2,1,1,6,0.0,0.0,0.0,4,0
R03264,3.0,0.0,0.0,0,0,2,2,1,1,4,2.0,201.0,20.0,1,4
R03265,3.0,0.0,0.0,0,0,3,2,1,1,7,2.0,402.0,90.0,3,2
R03266,3.0,0.0,0.0,0,0,4,2,1,1,8,0.0,0.0,0.0,4,0
R03267,5.0,0.0,0.0,0,0,2,2,2,1,6,0.0,0.0,0.0,4,0
R03268,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,0
R03269,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,2
R03270,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,3
R03271,5.0,0.0,0.0,0,0,4,2,1,1,7,5.0,402.0,300.0,3,0
R03272,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,1
R03273,3.0,0.0,0.0,0,0,4,2,1,1,5,2.0,514.0,20.0,1,0
R03274,3.0,0.0,0.0,0,0,3,2,2,1,3,2.0,402.0,90.0,3,2
R03275,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R03276,3.0,0.0,0.0,0,0,2,2,1,1,3,2.0,402.0,120.0,3,4
R03277,3.0,0.0,0.0,0,0,3,8,1,1,3,0.0,0.0,0.0,4,3
R03278,3.0,0.0,0.0,0,0,2,2,1,1,9,0.0,0.0,0.0,4,0
R03279,3.0,0.0,0.0,0,0,4,2,2,1,3,0.0,0.0,0.0,4,3
R03280,3.0,0.0,0.0,0,0,2,2,1,1,4,2.0,402.0,590.0,2,0
R03281,3.0,0.0,0.0,0,0,2,2,1,1,5,4.0,402.0,40.0,1,1
R03282,3.0,0.0,0.0,0,0,4,2,2,1,2,2.0,402.0,10.0,1,1
R03283,3.0,0.0,0.0,0,0,2,2,2,1,5,0.0,0.0,0.0,4,0
R03284,3.0,0.0,0.0,0,0,3,8,1,1,6,0.0,0.0,0.0,4,0
R03285,3.0,0.0,0.0,0,0,2,2,2,1,2,0.0,0.0,0.0,4,3
R03286,3.0,0.0,0.0,0,0,2,8,2,1,2,0.0,0.0,0.0,4,3
R03287,3.0,0.0,0.0,0,0,3,2,0,1,7,0.0,0.0,0.0,4,0
R03288,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,3
R03289,3.0,0.0,0.0,0,0,4,2,1,1,5,0.0,0.0,0.0,4,0
R03290,3.0,0.0,0.0,0,0,3,8,1,4,2,4.0,402.0,150.0,3,3
R03291,3.0,0.0,0.0,0,0,4,2,2,1,4,2.0,402.0,590.0,2,4
R03292,3.0,0.0,0.0,0,0,3,2,2,6,5,0.0,0.0,0.0,4,0
R03293,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R03294,5.0,0.0,0.0,0,0,3,2,1,1,8,5.0,402.0,300.0,3,0
R03295,3.0,0.0,0.0,0,0,3,2,2,1,5,0.0,0.0,0.0,4,0
R03296,3.0,0.0,0.0,0,0,3,2,2,6,4,0.0,0.0,0.0,4,4
R03297,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,1
R03298,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,3
R03299,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,0
R03300,3.0,0.0,0.0,0,0,3,2,2,1,8,2.0,100.0,200.0,3,0
R03301,3.0,0.0,0.0,0,0,3,2,1,1,2,5.0,402.0,550.0,2,3
R03302,3.0,0.0,0.0,0,0,2,2,1,1,6,0.0,0.0,0.0,4,0
R03303,3.0,0.0,0.0,0,0,3,2,1,1,6,0.0,0.0,0.0,4,0
R03304,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,402.0,120.0,3,2
R03305,3.0,0.0,0.0,0,0,3,2,2,1,6,0.0,0.0,0.0,4,2
R03306,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R03307,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,2
R03308,3.0,0.0,0.0,0,0,4,2,1,1,5,0.0,0.0,0.0,4,0
R03309,3.0,0.0,0.0,0,0,4,2,2,1,2,4.0,100.0,10.0,1,3
R03310,3.0,0.0,0.0,0,0,2,2,1,1,5,2.0,201.0,10.0,1,0
R03311,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,4
R03312,3.0,0.0,0.0,0,0,2,8,2,1,2,0.0,0.0,0.0,4,2
R03313,3.0,0.0,0.0,0,0,4,2,2,3,8,0.0,0.0,0.0,4,0
R03314,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,4
R03315,3.0,5.0,20.0,0,0,2,2,1,1,8,0.0,0.0,0.0,4,0
R03316,3.0,0.0,0.0,0,0,4,2,1,1,4,5.0,402.0,300.0,3,0
R03317,3.0,0.0,0.0,0,0,4,2,1,1,4,9.0,402.0,140.0,3,0
R03318,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R03319,3.0,0.0,0.0,0,0,3,2,1,1,1,0.0,0.0,0.0,4,3
R03320,3.0,1.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,2
R03321,3.0,0.0,0.0,0,0,2,2,1,1,3,2.0,402.0,98.0,3,3
R03322,3.0,0.0,0.0,0,0,3,2,1,8,4,0.0,0.0,0.0,4,4
R03323,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,4
R03324,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R03325,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,250.0,3,0
R03326,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,0
R03327,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R03328,3.0,0.0,0.0,0,0,3,2,0,1,2,0.0,0.0,0.0,4,3
R03329,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R03330,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R03331,3.0,0.0,0.0,0,0,2,2,1,8,5,0.0,0.0,0.0,4,0
R03332,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,2
R03333,3.0,0.0,0.0,0,0,3,2,1,6,4,0.0,0.0,0.0,4,4
R03334,3.0,0.0,0.0,0,0,3,2,1,8,4,0.0,0.0,0.0,4,4
R03335,5.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,4
R03336,3.0,0.0,0.0,0,0,2,2,1,1,7,0.0,0.0,0.0,4,0
R03337,20.0,0.0,0.0,0,0,2,2,1,1,3,2.0,514.0,20.0,1,3
R03338,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R03339,3.0,0.0,0.0,0,0,2,2,2,1,2,0.0,0.0,0.0,4,3
R03340,3.0,0.0,0.0,0,0,3,2,2,1,3,4.0,402.0,525.0,2,2
R03341,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R03342,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,2
R03343,3.0,0.0,0.0,0,0,3,2,1,1,3,2.0,402.0,500.0,2,2
R03344,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,4
R03345,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,0
R03346,3.0,0.0,0.0,0,0,3,2,1,1,3,7.0,501.0,30.0,1,2
R03347,3.0,0.0,0.0,0,0,2,2,2,7,3,0.0,0.0,0.0,4,2
R03348,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,250.0,3,4
R03349,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,41.0,1,0
R03350,3.0,0.0,0.0,0,0,2,2,2,1,2,0.0,0.0,0.0,4,3
R03351,3.0,0.0,0.0,0,0,3,2,1,1,8,2.0,402.0,500.0,2,0
R03352,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R03353,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,2
R03354,3.0,0.0,0.0,0,0,3,1,1,1,2,0.0,0.0,0.0,4,2
R03355,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,2
R03356,3.0,0.0,0.0,0,0,3,10,2,1,2,0.0,0.0,0.0,4,3
R03357,3.0,0.0,0.0,0,0,2,2,1,0,7,0.0,0.0,0.0,4,0
R03358,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R03359,3.0,0.0,0.0,0,0,4,2,1,1,4,9.0,508.0,17.0,1,2
R03360,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R03361,3.0,0.0,0.0,0,0,4,2,2,1,3,0.0,0.0,0.0,4,1
R03362,3.0,0.0,0.0,0,0,3,2,1,1,3,2.0,100.0,145.0,3,3
R03363,3.0,0.0,0.0,0,0,2,8,1,1,2,0.0,0.0,0.0,4,2
R03364,3.0,0.0,0.0,0,0,2,2,1,1,5,2.0,402.0,60.0,3,0
R03365,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,3
R03366,3.0,0.0,0.0,0,0,4,2,1,4,2,0.0,0.0,0.0,4,3
R03367,3.0,0.0,0.0,0,0,2,2,2,1,2,4.0,100.0,40.0,1,2
R03368,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R03369,3.0,0.0,0.0,0,0,2,2,2,1,7,0.0,0.0,0.0,4,0
R03370,3.0,0.0,0.0,0,0,2,2,2,1,2,2.0,100.0,145.0,3,3
R03371,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R03372,3.0,0.0,0.0,0,0,3,2,2,1,5,4.0,100.0,60.0,3,0
R03373,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,4
R03374,3.0,0.0,0.0,0,0,3,2,2,0,5,0.0,0.0,0.0,4,0
R03375,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,2
R03376,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R03377,5.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R03378,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,402.0,590.0,2,0
R03379,3.0,0.0,0.0,0,0,2,2,2,1,2,0.0,0.0,0.0,4,3
R03380,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,2
R03381,3.0,0.0,0.0,0,0,4,2,1,1,3,0.0,0.0,0.0,4,3
R03382,3.0,0.0,0.0,0,0,4,2,1,1,11,0.0,0.0,0.0,4,0
R03383,3.0,0.0,0.0,0,0,2,2,1,1,4,2.0,402.0,60.0,3,4
R03384,3.0,0.0,0.0,0,0,4,2,1,1,7,0.0,0.0,0.0,4,0
R03385,3.0,0.0,0.0,0,0,2,2,1,1,2,0.0,0.0,0.0,4,3
R03386,3.0,0.0,0.0,0,0,3,2,2,1,3,2.0,402.0,310.0,2,2
R03387,3.0,0.0,0.0,0,0,3,2,2,1,2,0.0,0.0,0.0,4,2
R03388,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R03389,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,4
R03390,3.0,0.0,0.0,0,0,3,2,2,8,5,0.0,0.0,0.0,4,0
R03391,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,4
R03392,3.0,0.0,0.0,0,0,3,2,2,1,3,0.0,0.0,0.0,4,1
R03393,3.0,0.0,0.0,0,0,4,2,1,1,2,4.0,402.0,525.0,2,3
R03394,3.0,0.0,0.0,0,0,2,2,1,1,3,2.0,402.0,500.0,2,3
R03395,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R03396,3.0,0.0,0.0,0,0,4,2,1,4,2,2.0,402.0,590.0,2,3
R03397,3.0,0.0,0.0,0,0,2,2,2,1,5,0.0,0.0,0.0,4,4
R03398,3.0,0.0,0.0,0,0,4,2,1,1,3,2.0,402.0,310.0,2,2
R03399,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,3
R03400,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,1
R03401,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,2
R03402,3.0,0.0,0.0,0,0,2,2,1,1,2,2.0,402.0,250.0,3,3
R03403,3.0,0.0,0.0,0,0,2,2,1,8,4,0.0,0.0,0.0,4,4
R03404,3.0,0.0,0.0,0,0,2,2,1,1,4,0.0,0.0,0.0,4,0
R03405,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R03406,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,0
R03407,3.0,0.0,0.0,0,0,2,2,1,1,2,0.0,0.0,0.0,4,3
R03408,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R03409,3.0,0.0,0.0,0,0,4,2,1,8,4,0.0,0.0,0.0,4,4
R03410,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R03411,3.0,0.0,0.0,0,0,4,2,2,1,3,0.0,0.0,0.0,4,1
R03412,3.0,0.0,0.0,0,0,3,2,1,6,4,2.0,402.0,90.0,3,4
R03413,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,3
R03414,3.0,0.0,0.0,0,0,3,2,2,1,2,2.0,402.0,90.0,3,2
R03415,3.0,0.0,0.0,0,0,3,2,1,4,2,2.0,100.0,270.0,3,3
R03416,3.0,0.0,0.0,0,0,3,2,2,8,5,2.0,100.0,100.0,3,0
R03417,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,2
R03418,3.0,0.0,0.0,0,0,4,7,2,1,4,0.0,0.0,0.0,4,0
R03419,3.0,0.0,0.0,0,0,3,2,1,1,1,0.0,0.0,0.0,4,3
R03420,3.0,0.0,0.0,0,0,3,2,2,1,4,2.0,402.0,90.0,3,0
R03421,3.0,0.0,0.0,0,0,4,2,1,1,9,0.0,0.0,0.0,4,0
R03422,3.0,0.0,0.0,0,0,4,2,2,1,4,2.0,100.0,180.0,3,0
R03423,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,2
R03424,3.0,0.0,0.0,0,0,2,2,1,1,5,2.0,100.0,250.0,3,0
R03425,3.0,0.0,0.0,0,0,3,2,1,1,8,0.0,0.0,0.0,4,0
R03426,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R03427,3.0,0.0,0.0,0,0,3,2,1,1,4,2.0,402.0,25.0,1,4
R03428,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,4
R03429,3.0,0.0,0.0,0,0,3,2,1,1,5,0.0,0.0,0.0,4,0
R03430,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R03431,3.0,0.0,0.0,0,0,3,2,1,1,2,4.0,402.0,150.0,3,3
R03432,3.0,0.0,0.0,0,0,3,2,1,4,2,0.0,0.0,0.0,4,2
R03433,3.0,0.0,0.0,0,0,3,2,1,1,8,0.0,0.0,0.0,4,0
R03434,3.0,0.0,0.0,0,0,2,2,1,1,5,0.0,0.0,0.0,4,0
R03435,3.0,0.0,0.0,0,0,4,2,1,1,7,0.0,0.0,0.0,4,0
R03436,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R03437,3.0,0.0,0.0,0,0,3,2,2,1,2,2.0,605.0,10.0,1,2
R03438,3.0,0.0,0.0,0,0,3,2,2,8,2,2.0,402.0,90.0,3,2
R03439,3.0,0.0,0.0,0,0,2,2,2,8,4,4.0,402.0,150.0,3,4
R03440,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,4
R03441,3.0,0.0,0.0,0,0,3,2,1,1,2,0.0,0.0,0.0,4,3
R03442,3.0,0.0,0.0,0,0,4,2,2,1,3,0.0,0.0,0.0,4,3
R03443,3.0,0.0,0.0,0,0,4,2,1,6,5,7.0,402.0,42.0,1,4
R03444,3.0,0.0,0.0,0,0,4,2,2,1,4,0.0,0.0,0.0,4,2
R03445,3.0,0.0,0.0,0,0,4,2,1,1,3,4.0,402.0,32.0,1,3
R03446,3.0,0.0,0.0,0,0,3,2,2,1,2,2.0,402.0,90.0,3,2
R03447,3.0,0.0,0.0,0,0,3,2,2,1,6,0.0,0.0,0.0,4,0
R03448,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,1
R03449,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R03450,3.0,0.0,0.0,0,0,2,2,1,1,3,0.0,0.0,0.0,4,3
R03451,3.0,0.0,0.0,0,0,4,2,1,1,5,2.0,514.0,20.0,1,0
R03452,3.0,0.0,0.0,0,0,3,2,1,1,3,0.0,0.0,0.0,4,2
R03453,3.0,0.0,0.0,0,0,2,2,2,1,5,0.0,0.0,0.0,4,0
R03454,3.0,0.0,0.0,0,0,2,2,2,1,2,0.0,0.0,0.0,4,3
R03455,3.0,11.0,8.0,0,0,4,2,1,1,4,5.0,402.0,800.0,2,4
R03456,3.0,0.0,0.0,0,0,3,2,2,1,5,0.0,0.0,0.0,4,0
R03457,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R03458,3.0,0.0,0.0,0,0,2,2,1,1,4,4.0,402.0,525.0,2,4
R03459,3.0,0.0,0.0,0,0,4,2,1,1,2,0.0,0.0,0.0,4,3
R03460,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,4
R03461,3.0,0.0,0.0,0,0,2,2,2,1,4,0.0,0.0,0.0,4,4
R03462,3.0,0.0,0.0,0,0,3,2,2,1,4,0.0,0.0,0.0,4,4
R03463,3.0,0.0,0.0,0,0,4,2,1,1,4,2.0,514.0,20.0,1,4
R03464,3.0,0.0,0.0,0,0,4,2,1,1,4,0.0,0.0,0.0,4,0
R03465,3.0,0.0,0.0,0,0,4,2,2,1,2,2.0,402.0,130.0,3,3
R03466,3.0,0.0,0.0,0,0,3,2,1,1,4,0.0,0.0,0.0,4,0
R03467,3.0,0.0,0.0,0,0,4,2,1,1,5,0.0,0.0,0.0,4,0
