resume_seq,reg_date,updated_date,degree,graduate_date,hope_salary,last_salary,job_code_seq1,career_month,career_job_code,hischool_type_seq,hischool_special_type,hischool_nation,hischool_gender,hischool_location_seq,univ_type_seq1,univ_type_seq2,univ_transfer,univ_location,univ_major_type,univ_score,language,score,job,certificate_cnt,career,num_ng,user_preferred_location,task1,task2,task3,task4,task5,task6,task7
U04462,19,4,4,1,2.0,0.0,7,41,4,0,0,1,0,0,5,5,0,7,4,3,0.0,0.0,5,3,1~3년,3,3.0,0,3,0,0,0,0,0
U04463,20,2,4,1,0.0,2.0,7,32,4,21,1,0,1,3,5,5,0,3,10,3,2.0,1.0,0,1,신입,2,3.0,0,2,0,0,0,0,0
U04464,19,10,4,0,0.0,0.0,7,12,1,21,1,0,1,0,5,5,0,11,9,2,2.0,3.0,0,3,신입,13,3.0,0,12,0,0,1,0,0
U04465,11,1,4,1,6.0,4.0,7,120,4,21,1,2,1,6,5,5,0,6,4,3,0.0,0.0,5,2,7~9년,4,3.0,0,4,0,0,0,0,0
U04466,20,11,3,0,1.0,1.0,7,4,4,21,1,0,1,5,0,0,0,0,9,2,0.0,0.0,5,0,신입,7,3.0,0,6,0,0,1,0,0
U04467,18,0,4,2,0.0,3.0,7,96,1,21,1,2,2,3,5,5,0,10,5,2,0.0,0.0,8,0,4~6년,3,3.0,0,3,0,0,0,0,0
U04468,16,9,4,1,0.0,0.0,7,48,4,21,1,2,3,3,5,5,0,5,9,3,9.0,2.0,0,1,1~3년,30,3.0,0,30,0,0,0,0,0
U04469,19,0,4,1,0.0,1.0,7,24,4,21,1,2,2,3,0,0,0,0,4,2,0.0,0.0,1,1,신입,11,3.0,0,11,0,0,0,0,0
U04470,20,3,4,1,0.0,3.0,7,30,4,21,1,2,3,3,5,5,0,3,4,1,0.0,0.0,0,4,신입,2,3.0,0,2,0,0,0,0,0
U04471,20,2,4,0,0.0,0.0,7,0,4,21,1,0,3,6,5,5,0,3,9,3,0.0,0.0,5,2,신입,2,3.0,0,0,0,1,0,0,1
U04472,20,11,4,1,0.0,0.0,7,0,4,21,1,0,2,13,5,5,0,7,9,2,0.0,0.0,0,1,신입,6,3.0,0,4,0,0,2,0,0
U04473,14,11,4,2,3.0,3.0,7,149,1,21,1,0,2,18,5,5,0,3,3,4,0.0,0.0,1,3,7~9년,2,3.0,0,2,0,0,0,0,0
U04474,20,0,4,0,2.0,0.0,7,38,4,21,1,0,1,5,0,0,0,0,9,4,0.0,0.0,5,0,1~3년,8,3.0,0,8,0,0,0,0,0
U04475,20,11,4,1,0.0,0.0,7,12,4,21,1,2,3,3,5,5,0,3,9,3,0.0,0.0,5,0,신입,3,3.0,0,3,0,0,0,0,0
U04476,10,1,3,1,0.0,4.0,7,103,4,21,1,2,2,3,0,0,0,0,8,3,0.0,0.0,5,1,4~6년,7,3.0,0,6,0,0,1,0,0
U04477,17,0,5,2,0.0,5.0,7,126,2,21,1,2,3,6,3,5,0,6,4,2,4.0,1.0,0,2,7~9년,4,3.0,0,4,0,0,0,0,0
U04478,20,8,4,1,2.0,2.0,7,30,4,21,1,0,1,5,0,0,0,0,10,2,0.0,0.0,0,0,신입,2,3.0,0,2,0,0,0,0,0
U04479,16,11,3,1,2.0,2.0,7,63,4,21,1,0,2,15,5,10,0,15,9,4,0.0,0.0,5,0,1~3년,3,3.0,0,3,0,0,0,0,0
U04480,20,10,4,2,0.0,3.0,7,162,4,21,1,2,1,3,5,5,0,5,18,3,0.0,0.0,7,3,7~9년,10,3.0,0,10,0,0,0,0,0
U04481,20,10,4,1,2.0,3.0,7,42,2,21,1,2,2,3,5,5,0,5,4,2,0.0,0.0,7,2,1~3년,3,3.0,0,3,0,0,0,0,0
U04482,20,1,2,1,2.0,2.0,7,54,3,21,1,2,3,3,5,5,0,3,5,4,0.0,0.0,5,0,1~3년,3,3.0,0,3,0,0,0,0,0
U04483,14,8,4,2,0.0,2.0,7,84,4,21,1,0,2,11,5,5,0,3,3,2,0.0,0.0,10,1,4~6년,6,3.0,0,6,0,0,0,0,0
U04484,19,4,4,0,0.0,0.0,7,12,3,21,1,0,3,0,5,5,0,6,3,3,0.0,0.0,5,1,신입,2,3.0,0,2,0,0,0,0,0
U04485,16,2,3,1,0.0,0.0,7,12,4,21,1,0,1,5,5,5,0,5,3,4,2.0,2.0,0,4,신입,10,3.0,0,10,0,0,0,0,0
U04486,13,8,4,2,3.0,3.0,2,72,1,21,1,0,1,13,5,5,0,3,9,2,0.0,0.0,3,4,1~3년,2,3.0,0,2,0,0,0,0,0
U04487,12,1,4,1,2.0,0.0,7,24,4,21,1,2,3,3,5,5,0,3,9,2,0.0,0.0,0,4,신입,9,3.0,0,9,0,0,0,0,0
U04488,20,9,4,1,0.0,2.0,7,25,2,21,1,0,1,5,5,5,0,3,8,3,0.0,0.0,10,1,신입,13,3.0,0,13,0,0,0,0,0
U04489,11,7,4,1,4.0,4.0,7,108,4,21,1,0,2,11,5,5,0,11,4,3,0.0,0.0,7,3,4~6년,5,3.0,0,5,0,0,0,0,0
U04490,20,1,4,1,0.0,0.0,7,10,1,21,1,0,2,8,3,5,0,11,5,3,0.0,0.0,10,1,신입,11,3.0,0,11,0,0,0,0,0
U04491,11,1,4,1,0.0,4.0,7,112,4,21,1,2,2,5,3,5,0,15,2,2,0.0,0.0,5,1,7~9년,58,3.0,0,58,0,0,0,0,0
U04492,10,11,4,1,0.0,5.0,7,128,3,8,4,0,1,13,5,5,0,17,9,4,0.0,0.0,1,0,7~9년,2,3.0,0,2,0,0,0,0,0
U04493,19,3,3,2,0.0,4.0,7,183,1,21,1,0,1,3,5,10,0,5,9,4,0.0,0.0,1,0,10~15년,3,3.0,0,3,0,0,0,0,0
U04494,11,0,4,1,0.0,0.0,7,54,1,0,0,1,0,3,0,0,0,0,9,1,0.0,0.0,3,6,1~3년,11,3.0,0,11,0,0,0,0,0
U04495,20,8,4,1,0.0,0.0,7,0,2,21,1,0,1,17,5,5,0,3,10,4,0.0,0.0,0,3,신입,2,3.0,0,2,0,0,0,0,0
U04496,15,8,4,3,8.0,9.0,7,246,4,21,1,2,1,3,5,5,0,13,13,1,0.0,0.0,1,1,16년~20년,2,3.0,0,2,0,0,0,0,0
U04497,20,7,4,1,0.0,0.0,7,56,2,21,1,2,3,3,5,5,0,17,9,1,0.0,0.0,0,2,1~3년,4,3.0,0,4,0,0,0,0,0
U04498,20,1,4,0,0.0,0.0,7,60,4,0,0,1,0,5,5,5,0,17,9,3,0.0,0.0,5,1,1~3년,2,3.0,0,2,0,0,0,0,0
U04499,20,10,4,1,5.0,4.0,7,108,1,21,1,0,1,17,0,0,0,0,9,2,0.0,0.0,7,1,4~6년,3,3.0,0,3,0,0,0,0,0
U04500,17,10,2,2,0.0,3.0,7,92,4,0,0,1,0,0,5,5,0,5,3,3,0.0,0.0,7,1,4~6년,7,3.0,0,7,0,0,0,0,0
U04501,13,0,4,0,0.0,0.0,7,66,4,8,4,0,1,5,5,5,0,10,4,3,0.0,0.0,7,4,1~3년,20,3.0,0,19,0,0,1,0,0
U04502,19,1,4,1,0.0,0.0,7,4,4,21,1,2,1,5,0,0,0,0,9,2,0.0,0.0,5,4,신입,6,3.0,0,5,0,0,1,0,0
U04503,20,11,2,1,2.0,2.0,7,8,2,21,1,0,2,15,5,5,0,8,9,3,2.0,2.0,7,1,신입,11,3.0,0,11,0,0,0,0,0
U04504,19,3,4,1,2.0,10.0,7,0,4,21,1,0,1,5,5,8,0,15,5,3,0.0,0.0,5,2,신입,6,3.0,0,6,0,0,0,0,0
U04505,20,9,4,1,0.0,0.0,7,3,4,21,1,2,3,15,5,5,0,8,9,3,0.0,0.0,5,0,신입,2,3.0,0,2,0,0,0,0,0
U04506,20,0,5,1,0.0,0.0,7,23,4,21,1,0,1,5,5,5,0,5,9,3,0.0,0.0,5,5,신입,3,3.0,0,3,0,0,0,0,0
U04507,19,10,4,1,1.0,2.0,7,0,4,21,1,0,2,8,5,5,0,17,9,3,0.0,0.0,5,2,신입,3,3.0,0,3,0,0,0,0,0
U04508,20,4,4,1,0.0,2.0,6,30,4,21,1,2,1,3,5,5,0,5,0,2,0.0,0.0,7,1,신입,3,3.0,0,3,0,0,0,0,0
U04509,14,7,3,1,0.0,2.0,4,66,4,21,1,2,1,3,3,6,0,3,19,2,0.0,0.0,5,3,1~3년,3,3.0,0,3,0,0,0,0,0
U04510,16,5,4,1,2.0,2.0,7,17,4,21,1,0,1,3,5,5,0,3,3,1,0.0,0.0,6,0,신입,2,3.0,1,1,0,0,0,0,0
U04511,17,10,4,1,0.0,0.0,7,24,4,21,1,2,3,3,5,5,0,3,9,2,0.0,0.0,5,3,신입,20,3.0,0,19,0,0,1,0,0
U04512,20,6,4,1,0.0,0.0,4,0,4,21,1,2,3,11,5,5,0,11,19,2,0.0,0.0,5,1,신입,3,3.0,0,1,0,2,0,0,0
U04513,20,3,4,2,0.0,5.0,7,135,4,21,2,2,2,11,5,5,0,11,0,4,2.0,1.0,10,3,7~9년,3,3.0,0,3,0,0,0,0,0
U04514,20,8,4,2,3.0,4.0,7,182,2,0,0,1,0,0,5,5,0,3,4,3,0.0,0.0,7,1,10~15년,3,3.0,0,3,0,0,0,0,0
U04515,19,0,4,0,0.0,0.0,7,0,2,8,4,0,1,13,5,5,1,13,9,3,0.0,0.0,5,0,신입,5,3.0,0,4,0,1,0,0,0
U04516,18,1,4,1,0.0,2.0,7,44,4,21,1,2,2,0,5,5,0,7,9,3,0.0,0.0,0,2,1~3년,15,3.0,0,15,0,0,0,0,0
U04517,19,7,4,0,0.0,0.0,7,0,4,0,0,1,0,0,0,0,0,0,9,4,0.0,0.0,5,0,신입,3,3.0,0,3,0,0,0,0,0
U04518,19,2,4,1,0.0,0.0,7,8,3,21,1,0,3,6,5,5,0,11,9,2,0.0,0.0,5,0,신입,5,3.0,0,2,0,1,2,0,0
U04519,17,2,4,1,0.0,0.0,7,0,4,21,1,0,1,5,5,5,0,3,9,2,0.0,0.0,5,2,신입,3,3.0,0,3,0,0,0,0,0
U04520,20,9,4,1,0.0,0.0,7,44,4,21,1,2,1,7,5,5,0,7,0,2,0.0,0.0,1,1,1~3년,2,3.0,0,2,0,0,0,0,0
U04521,17,9,3,1,4.0,3.0,7,120,4,21,2,2,1,3,5,5,0,5,4,2,0.0,0.0,5,1,7~9년,3,3.0,0,3,0,0,0,0,0
U04522,19,2,4,1,0.0,2.0,7,7,1,21,1,2,3,11,5,5,0,3,5,3,2.0,1.0,0,3,신입,2,3.0,0,2,0,0,0,0,0
U04523,14,6,6,3,0.0,2.0,2,0,4,21,1,0,3,5,5,5,0,3,0,3,0.0,0.0,1,0,신입,11,3.0,0,11,0,0,0,0,0
U04524,6,3,4,1,0.0,3.0,7,109,3,0,0,1,0,14,3,5,0,14,19,2,0.0,0.0,5,0,7~9년,5,3.0,0,5,0,0,0,0,0
U04525,14,4,4,1,0.0,2.0,7,93,4,21,1,2,3,17,3,5,0,10,19,3,0.0,0.0,8,1,4~6년,8,3.0,0,8,0,0,0,0,0
U04526,19,8,4,2,4.0,4.0,7,147,4,21,1,0,1,3,5,5,0,18,4,3,0.0,0.0,9,1,7~9년,3,3.0,0,3,0,0,0,0,0
U04527,19,3,4,1,0.0,1.0,7,31,4,21,1,0,1,3,5,5,0,3,9,3,0.0,0.0,1,1,신입,2,3.0,0,2,0,0,0,0,0
U04528,20,3,4,0,1.0,1.0,7,0,4,21,1,2,3,15,3,5,0,15,19,3,0.0,0.0,0,3,신입,3,3.0,0,2,0,0,1,0,0
U04529,14,4,4,1,2.0,2.0,2,35,4,0,0,1,0,7,5,5,0,3,8,3,0.0,0.0,4,0,신입,3,3.0,0,3,0,0,0,0,0
U04530,20,5,4,1,0.0,0.0,7,54,3,21,1,0,1,5,0,0,0,0,9,2,0.0,0.0,5,1,1~3년,3,3.0,0,3,0,0,0,0,0
U04531,16,8,4,1,3.0,3.0,7,60,4,21,1,0,1,10,0,0,0,0,9,2,0.0,0.0,5,2,1~3년,11,3.0,0,6,0,1,4,0,0
U04532,18,4,4,1,0.0,0.0,7,0,4,21,1,2,3,3,5,5,0,3,9,3,0.0,0.0,5,0,신입,14,3.0,0,8,0,1,5,0,0
U04533,19,5,4,1,3.0,3.0,7,71,4,21,1,2,2,3,5,5,0,17,4,3,0.0,0.0,5,1,1~3년,4,3.0,0,4,0,0,0,0,0
U04534,20,8,4,1,0.0,0.0,4,0,4,21,1,0,1,3,5,5,0,5,9,1,0.0,0.0,1,0,신입,13,3.0,0,12,0,0,1,0,0
U04535,17,0,4,1,0.0,0.0,4,19,4,21,1,2,1,13,5,5,0,17,0,1,0.0,0.0,5,0,신입,3,3.0,0,2,0,0,1,0,0
U04536,14,8,4,1,0.0,4.0,7,75,2,21,1,0,1,5,3,5,0,15,4,2,2.0,1.0,10,4,4~6년,5,3.0,0,5,0,0,0,0,0
U04537,18,5,4,1,2.0,4.0,7,23,1,0,0,1,0,0,4,5,0,13,4,2,0.0,0.0,9,2,신입,3,3.0,0,3,0,0,0,0,0
U04538,19,8,4,1,0.0,0.0,7,36,5,0,0,1,0,0,3,6,0,3,9,1,2.0,1.0,0,1,신입,6,3.0,0,6,0,0,0,0,0
U04539,20,1,4,1,0.0,7.0,7,0,4,21,1,0,3,17,5,5,0,10,9,3,0.0,0.0,5,6,신입,3,3.0,0,2,0,0,1,0,0
U04540,16,6,4,1,0.0,2.0,7,48,3,0,0,1,0,0,5,5,0,3,9,2,0.0,0.0,5,6,1~3년,2,3.0,0,2,0,0,0,0,0
U04541,15,7,4,1,0.0,2.0,7,72,4,21,1,0,3,7,5,5,0,3,0,1,0.0,0.0,5,0,1~3년,25,3.0,0,24,0,1,0,0,0
U04542,20,7,4,1,1.0,1.0,7,0,4,19,3,0,1,8,5,5,0,3,9,2,0.0,0.0,5,0,신입,2,3.0,0,1,0,0,1,0,0
U04543,10,3,4,2,0.0,3.0,7,132,1,21,1,2,3,3,5,5,0,5,19,3,0.0,0.0,5,1,7~9년,15,3.0,0,15,0,0,0,0,0
U04544,17,7,4,0,0.0,2.0,7,16,3,21,1,2,1,16,5,5,0,5,9,4,0.0,0.0,1,2,신입,5,3.0,0,5,0,0,0,0,0
U04545,14,6,4,2,0.0,2.0,4,70,4,21,1,0,3,3,5,5,0,5,9,2,0.0,0.0,1,1,1~3년,32,3.0,0,31,0,1,0,0,0
U04546,20,4,4,1,3.0,3.0,7,67,4,21,1,2,3,16,3,5,0,16,4,1,0.0,0.0,5,0,1~3년,4,3.0,0,4,0,0,0,0,0
U04547,18,4,4,1,0.0,1.0,7,12,4,21,1,0,1,10,5,5,0,10,8,2,0.0,0.0,0,0,신입,3,3.0,0,3,0,0,0,0,0
U04548,17,3,4,1,0.0,0.0,7,22,4,21,1,2,1,5,5,5,0,3,9,2,0.0,0.0,5,2,신입,3,3.0,0,3,0,0,0,0,0
U04549,20,0,4,1,2.0,3.0,7,0,4,21,1,0,1,5,5,5,0,10,9,2,0.0,0.0,5,2,신입,3,3.0,0,3,0,0,0,0,0
U04550,16,11,4,0,3.0,2.0,7,60,4,21,1,0,1,11,0,0,0,0,9,1,0.0,0.0,5,0,1~3년,2,3.0,0,1,0,0,1,0,0
U04551,20,2,4,1,2.0,2.0,6,34,2,21,1,2,2,3,5,5,0,5,5,4,0.0,0.0,10,1,신입,20,3.0,0,20,0,0,0,0,0
U04552,20,1,4,1,1.0,1.0,2,0,4,0,0,1,0,3,5,5,0,17,5,2,0.0,0.0,4,1,신입,2,3.0,0,2,0,0,0,0,0
U04553,15,1,4,0,0.0,4.0,7,84,4,21,1,0,1,5,5,5,0,3,9,2,0.0,0.0,5,0,4~6년,11,3.0,0,11,0,0,0,0,0
U04554,19,2,4,1,0.0,0.0,4,48,4,0,0,1,0,0,5,5,0,13,19,3,0.0,0.0,5,2,1~3년,4,3.0,0,4,0,0,0,0,0
U04555,17,4,4,1,0.0,0.0,7,96,4,21,1,0,1,5,5,5,0,3,11,4,0.0,0.0,10,1,4~6년,5,3.0,0,5,0,0,0,0,0
U04556,20,11,4,3,4.0,3.0,7,156,1,21,1,2,2,11,5,5,0,11,5,1,0.0,0.0,10,0,7~9년,3,3.0,0,3,0,0,0,0,0
U04557,12,7,4,1,0.0,4.0,7,132,4,21,1,0,1,3,5,5,0,3,19,2,2.0,1.0,5,2,7~9년,4,3.0,0,4,0,0,0,0,0
U04558,20,3,4,1,2.0,2.0,7,0,4,21,1,2,3,3,5,5,0,3,4,3,0.0,0.0,0,2,신입,2,3.0,0,2,0,0,0,0,0
U04559,19,6,4,1,3.0,3.0,7,54,4,21,1,2,3,5,5,5,0,3,9,2,0.0,0.0,0,0,1~3년,2,3.0,0,2,0,0,0,0,0
U04560,20,9,3,1,0.0,0.0,7,0,1,16,4,0,1,5,5,5,0,5,18,2,0.0,0.0,6,6,신입,6,3.0,0,6,0,0,0,0,0
U04561,20,7,4,2,3.0,2.0,4,60,4,0,0,1,0,5,5,5,0,3,9,2,0.0,0.0,5,1,1~3년,7,3.0,0,7,0,0,0,0,0
U04562,19,4,4,1,0.0,3.0,7,0,4,21,1,2,3,3,5,5,0,3,9,2,0.0,0.0,5,2,신입,15,3.0,0,13,0,0,2,0,0
U04563,20,3,2,1,3.0,3.0,7,126,2,8,4,0,1,3,3,5,0,10,2,2,0.0,0.0,7,4,7~9년,6,3.0,0,6,0,0,0,0,0
U04564,12,9,4,1,2.0,2.0,4,72,4,21,1,0,1,11,5,5,0,11,9,2,0.0,0.0,5,2,1~3년,6,3.0,0,6,0,0,0,0,0
U04565,20,5,2,1,2.0,2.0,7,72,4,0,0,1,0,0,5,8,0,15,9,4,0.0,0.0,7,0,1~3년,8,3.0,0,8,0,0,0,0,0
U04566,20,5,2,1,3.0,2.0,7,42,2,21,1,0,1,5,5,5,0,5,9,3,0.0,0.0,3,0,1~3년,2,3.0,0,2,0,0,0,0,0
U04567,19,9,4,1,2.0,2.0,7,32,1,21,1,2,3,11,0,0,0,0,9,1,9.0,2.0,0,1,신입,20,3.0,0,18,0,0,2,0,0
U04568,19,2,4,1,2.0,0.0,7,0,4,21,1,2,3,11,5,5,0,15,19,2,2.0,1.0,0,1,신입,3,3.0,0,2,0,0,1,0,0
U04569,19,3,4,1,2.0,2.0,7,36,3,21,1,2,1,3,5,5,0,5,9,2,0.0,0.0,5,0,신입,11,3.0,0,10,0,0,1,0,0
U04570,16,5,4,1,0.0,3.0,7,90,4,21,1,0,1,3,5,5,0,5,9,2,0.0,0.0,3,1,4~6년,3,3.0,0,3,0,0,0,0,0
U04571,14,3,4,1,0.0,3.0,2,48,1,19,3,2,1,3,5,5,0,3,18,2,2.0,2.0,6,0,1~3년,3,3.0,0,3,0,0,0,0,0
U04572,10,11,4,2,0.0,0.0,7,276,4,0,0,1,0,0,5,5,0,15,19,1,0.0,0.0,5,0,21년 이상,15,3.0,0,14,0,1,0,0,0
U04573,19,9,4,1,2.0,2.0,7,24,3,21,1,0,3,15,5,5,0,15,20,3,0.0,0.0,5,2,신입,10,3.0,0,10,0,0,0,0,0
U04574,19,3,4,1,0.0,1.0,7,12,2,21,1,2,3,14,5,5,0,15,19,2,0.0,0.0,0,0,신입,12,3.0,0,12,0,0,0,0,0
U04575,19,3,4,1,0.0,1.0,7,29,1,0,0,1,0,0,5,5,0,3,9,2,2.0,1.0,0,1,신입,3,3.0,0,3,0,0,0,0,0
U04576,20,7,4,1,0.0,2.0,7,18,1,19,3,2,1,5,5,5,0,3,9,2,0.0,0.0,1,0,신입,2,3.0,0,1,0,0,1,0,0
U04577,17,2,4,1,0.0,1.0,7,27,5,21,1,0,3,13,4,5,0,13,19,4,0.0,0.0,0,3,신입,7,3.0,0,6,0,0,1,0,0
U04578,14,5,4,2,5.0,5.0,7,216,4,21,1,2,2,3,5,5,0,15,8,2,0.0,0.0,7,2,10~15년,7,3.0,0,7,0,0,0,0,0
U04579,16,3,4,1,0.0,0.0,7,40,2,21,1,2,3,5,5,5,0,3,0,4,0.0,0.0,0,1,1~3년,2,3.0,0,2,0,0,0,0,0
U04580,20,7,4,0,2.0,2.0,7,20,3,21,1,0,1,5,5,5,0,13,9,1,0.0,0.0,0,0,신입,2,3.0,0,1,0,0,1,0,0
U04581,20,2,4,0,2.0,2.0,7,12,4,21,1,0,1,3,5,5,0,4,10,3,2.0,1.0,0,1,신입,2,3.0,0,2,0,0,0,0,0
U04582,19,11,5,1,0.0,3.0,7,78,4,16,4,0,1,5,5,5,0,17,9,2,0.0,0.0,5,0,4~6년,28,3.0,0,28,0,0,0,0,0
U04583,20,10,4,1,1.0,2.0,7,0,4,21,2,2,1,3,5,5,0,3,9,1,0.0,0.0,5,0,신입,2,3.0,0,2,0,0,0,0,0
U04584,19,8,4,1,0.0,0.0,7,0,4,21,1,2,1,5,5,5,0,5,9,1,0.0,0.0,5,1,신입,3,3.0,0,1,0,0,2,0,0
U04585,20,2,4,1,0.0,3.0,7,52,2,21,1,2,2,3,5,5,0,5,8,3,0.0,0.0,0,2,1~3년,3,3.0,0,3,0,0,0,0,0
U04586,17,0,4,1,0.0,2.0,7,24,4,21,1,0,1,3,5,5,0,3,5,3,0.0,0.0,6,1,신입,6,3.0,0,5,0,0,1,0,0
U04587,20,4,4,1,2.0,2.0,7,21,1,21,1,2,2,5,0,0,0,0,3,2,0.0,0.0,1,2,신입,3,3.0,0,3,0,0,0,0,0
U04588,20,3,4,0,1.0,1.0,7,0,3,21,1,2,3,7,5,5,0,7,9,2,0.0,0.0,5,0,신입,3,3.0,0,3,0,0,0,0,0
U04589,20,0,4,1,0.0,2.0,7,31,4,21,1,0,1,6,0,0,0,0,9,3,0.0,0.0,0,2,신입,6,3.0,0,6,0,0,0,0,0
U04590,19,2,2,1,0.0,4.0,7,90,4,22,1,2,1,5,0,0,0,0,9,4,0.0,0.0,0,1,4~6년,5,3.0,0,5,0,0,0,0,0
U04591,14,6,3,1,0.0,3.0,2,84,2,21,1,2,2,3,0,0,0,0,3,3,0.0,0.0,6,1,4~6년,10,3.0,0,10,0,0,0,0,0
U04592,14,5,4,1,3.0,2.0,7,72,4,21,1,2,2,16,3,5,0,16,4,2,0.0,0.0,0,1,1~3년,3,3.0,0,3,0,0,0,0,0
U04593,20,7,4,0,0.0,2.0,7,14,4,21,1,0,1,6,5,5,0,7,9,2,0.0,0.0,0,4,신입,15,3.0,0,15,0,0,0,0,0
U04594,19,1,4,1,1.0,2.0,7,0,4,21,1,0,3,5,5,5,0,3,9,2,0.0,0.0,5,3,신입,3,3.0,1,2,0,0,0,0,0
U04595,20,9,4,1,0.0,4.0,2,122,1,0,0,1,0,0,3,6,0,3,5,4,0.0,0.0,9,3,7~9년,6,3.0,0,6,0,0,0,0,0
U04596,20,9,4,2,6.0,5.0,7,192,4,0,0,1,0,0,3,6,0,3,19,2,0.0,0.0,5,0,10~15년,3,3.0,0,3,0,0,0,0,0
U04597,15,0,4,1,0.0,3.0,7,58,4,0,0,1,0,0,5,5,0,13,19,2,0.0,0.0,5,2,1~3년,2,3.0,0,2,0,0,0,0,0
U04598,18,5,4,1,0.0,0.0,7,0,4,21,2,0,1,7,5,5,0,3,10,4,0.0,0.0,10,2,신입,11,3.0,0,9,0,1,1,0,0
U04599,20,4,4,1,0.0,2.0,7,24,4,21,1,2,3,7,3,5,0,11,19,2,2.0,1.0,0,2,신입,3,3.0,0,3,0,0,0,0,0
U04600,9,10,4,1,2.0,2.0,2,153,1,21,1,0,1,15,5,5,0,3,0,3,0.0,0.0,1,0,7~9년,3,3.0,0,3,0,0,0,0,0
U04601,20,10,3,1,0.0,3.0,7,91,4,21,1,2,1,5,5,7,0,3,5,1,0.0,0.0,0,2,4~6년,3,3.0,0,3,0,0,0,0,0
U04602,20,3,4,1,2.0,2.0,7,30,4,21,1,2,2,3,0,0,0,0,5,2,0.0,0.0,10,8,신입,2,3.0,0,2,0,0,0,0,0
U04603,20,11,4,1,3.0,2.0,2,56,1,21,1,0,3,5,4,5,0,13,5,2,2.0,1.0,4,4,1~3년,2,3.0,0,2,0,0,0,0,0
U04604,11,5,4,1,0.0,3.0,4,82,4,0,0,1,0,11,5,5,0,11,4,2,0.0,0.0,5,4,4~6년,3,3.0,0,3,0,0,0,0,0
U04605,17,9,4,1,2.0,2.0,7,72,1,21,1,0,3,6,5,5,0,3,9,2,0.0,0.0,1,4,1~3년,11,3.0,0,11,0,0,0,0,0
U04606,15,2,4,1,0.0,4.0,7,84,4,21,1,2,2,3,5,5,0,3,14,3,0.0,0.0,0,1,4~6년,20,3.0,0,20,0,0,0,0,0
U04607,18,11,4,1,0.0,1.0,4,25,4,21,1,2,3,3,5,5,0,3,4,3,0.0,0.0,5,0,신입,3,3.0,0,2,0,0,1,0,0
U04608,20,0,4,1,0.0,0.0,7,26,4,21,1,2,2,3,5,5,0,3,5,2,0.0,0.0,0,3,신입,2,3.0,0,2,0,0,0,0,0
U04609,20,0,4,1,0.0,0.0,7,0,2,21,1,0,2,3,5,5,0,3,0,3,2.0,1.0,1,2,신입,2,3.0,0,2,0,0,0,0,0
U04610,16,7,4,0,0.0,3.0,7,36,4,16,4,0,1,3,5,5,0,18,9,3,0.0,0.0,0,6,신입,2,3.0,0,2,0,0,0,0,0
U04611,12,6,4,1,0.0,0.0,7,96,4,21,1,2,3,7,5,5,0,5,19,1,0.0,0.0,5,0,4~6년,8,3.0,0,7,0,1,0,0,0
U04612,19,1,4,2,0.0,0.0,7,199,3,21,1,2,3,6,5,5,0,3,9,1,0.0,0.0,5,0,10~15년,6,3.0,0,5,0,0,0,1,0
U04613,19,7,4,1,0.0,2.0,7,12,2,21,1,2,1,5,3,5,0,11,20,2,0.0,0.0,0,1,신입,5,3.0,0,4,0,1,0,0,0
U04614,14,2,4,3,7.0,7.0,7,216,4,21,2,0,2,6,5,5,0,7,3,2,0.0,0.0,7,1,10~15년,10,3.0,0,10,0,0,0,0,0
U04615,19,5,4,1,1.0,1.0,7,0,4,0,0,1,0,0,5,5,0,3,9,3,0.0,0.0,0,0,신입,2,3.0,0,2,0,0,0,0,0
U04616,8,6,4,1,5.0,4.0,7,127,2,21,2,2,3,3,5,5,0,3,9,1,0.0,0.0,5,0,7~9년,2,3.0,0,2,0,0,0,0,0
U04617,20,4,4,1,4.0,4.0,7,118,4,21,1,0,3,16,5,5,0,3,5,2,0.0,0.0,10,0,7~9년,3,3.0,0,3,0,0,0,0,0
U04618,19,10,5,2,0.0,3.0,7,50,4,0,0,1,0,0,5,5,0,5,3,2,0.0,0.0,10,0,1~3년,3,3.0,0,3,0,0,0,0,0
U04619,13,9,4,1,0.0,1.0,7,42,4,21,1,0,1,0,5,5,0,3,9,2,0.0,0.0,5,0,1~3년,8,3.0,0,8,0,0,0,0,0
U04620,15,6,4,2,0.0,4.0,7,205,4,21,1,2,2,3,5,5,0,3,0,2,0.0,0.0,0,0,10~15년,3,3.0,0,3,0,0,0,0,0
U04621,20,1,4,1,0.0,0.0,7,16,1,0,0,1,0,0,5,5,0,7,9,3,0.0,0.0,5,1,신입,3,3.0,0,3,0,0,0,0,0
U04622,18,11,4,2,0.0,3.0,7,117,4,21,1,2,2,3,5,5,0,17,10,4,0.0,0.0,10,0,7~9년,12,3.0,0,12,0,0,0,0,0
U04623,14,5,4,1,3.0,3.0,7,147,1,21,1,0,1,3,5,5,0,17,3,2,0.0,0.0,1,0,7~9년,2,3.0,0,2,0,0,0,0,0
U04624,17,3,4,1,3.0,3.0,7,72,4,19,3,2,1,12,5,5,0,7,9,1,0.0,0.0,5,1,1~3년,12,3.0,0,11,0,0,1,0,0
U04625,10,3,3,1,0.0,0.0,7,216,4,21,1,0,3,13,3,6,0,3,19,4,0.0,0.0,5,0,10~15년,21,3.0,0,21,0,0,0,0,0
